,date,time,timestamp,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
0,2019-12-01,0.0,1575154800.0,0.1,513,1008,0,-3,0,10,119,0.0,92,10,1024,58
1,2019-12-01,60.0,1575158400.0,0.1,513,1008,1,-2,1,9,119,0.0,92,10,1024,66
2,2019-12-01,120.0,1575162000.0,0.1,513,1008,1,-2,1,9,116,0.0,91,10,1024,73
3,2019-12-01,180.0,1575165600.0,0.1,513,1008,1,-1,1,8,116,0.0,91,10,1025,81
4,2019-12-01,240.0,1575169200.0,0.1,513,1008,1,-1,1,8,116,0.0,90,9,1025,87
5,2019-12-01,300.0,1575172800.0,0.1,513,1008,2,-1,2,8,368,0.0,89,9,1025,93
6,2019-12-01,360.0,1575176400.0,0.1,513,1008,2,-0,2,7,368,0.0,89,8,1025,99
7,2019-12-01,420.0,1575180000.0,0.1,513,1008,2,0,2,7,368,0.0,85,8,1025,81
8,2019-12-01,480.0,1575183600.0,0.1,513,1008,3,1,3,6,371,0.0,82,9,1025,62
9,2019-12-01,540.0,1575187200.0,0.1,513,1008,3,2,3,6,371,0.0,79,9,1024,43
10,2019-12-01,600.0,1575190800.0,0.1,513,1008,4,2,4,6,371,0.0,74,9,1024,31
11,2019-12-01,660.0,1575194400.0,0.1,513,1008,5,3,5,7,323,0.0,69,10,1024,19
12,2019-12-01,720.0,1575198000.0,0.1,513,1008,5,4,5,7,323,0.0,64,10,1024,7
13,2019-12-01,780.0,1575201600.0,0.1,513,1008,5,3,5,7,323,0.0,65,10,1023,27
14,2019-12-01,840.0,1575205200.0,0.1,513,1008,4,2,4,8,116,0.0,66,10,1023,47
15,2019-12-01,900.0,1575208800.0,0.1,513,1008,4,2,4,8,116,0.0,66,10,1022,67
16,2019-12-01,960.0,1575212400.0,0.1,513,1008,3,1,3,8,116,0.0,69,10,1022,78
17,2019-12-01,1020.0,1575216000.0,0.1,513,1008,3,0,3,8,122,0.0,71,10,1022,89
18,2019-12-01,1080.0,1575219600.0,0.1,513,1008,2,-0,2,8,122,0.0,73,10,1022,100
19,2019-12-01,1140.0,1575223200.0,0.1,513,1008,2,-0,2,7,122,0.0,73,10,1022,89
20,2019-12-01,1200.0,1575226800.0,0.1,513,1008,2,-1,2,7,122,0.0,73,10,1021,78
21,2019-12-01,1260.0,1575230400.0,0.1,513,1008,1,-1,1,6,122,0.0,74,10,1021,67
22,2019-12-01,1320.0,1575234000.0,0.1,513,1008,1,-1,1,7,122,0.0,73,10,1021,73
23,2019-12-01,1380.0,1575237600.0,0.1,513,1008,1,-1,1,8,116,0.0,73,10,1021,78
24,2019-12-02,0.0,1575241200.0,0.1,514,1008,1,-2,1,9,116,0.0,72,10,1020,84
25,2019-12-02,60.0,1575244800.0,0.1,514,1008,1,-2,1,10,116,0.0,73,10,1020,75
26,2019-12-02,120.0,1575248400.0,0.1,514,1008,1,-2,1,10,122,0.0,73,10,1019,66
27,2019-12-02,180.0,1575252000.0,0.1,514,1008,1,-2,1,10,122,0.0,74,10,1019,58
28,2019-12-02,240.0,1575255600.0,0.1,514,1008,1,-3,1,11,122,0.0,76,10,1019,65
29,2019-12-02,300.0,1575259200.0,0.1,514,1008,0,-3,0,11,116,0.0,79,10,1019,72
30,2019-12-02,360.0,1575262800.0,0.1,514,1008,0,-4,0,12,116,0.0,82,10,1019,79
31,2019-12-02,420.0,1575266400.0,0.1,514,1008,1,-3,1,13,116,0.0,82,10,1019,86
32,2019-12-02,480.0,1575270000.0,0.1,514,1008,1,-3,1,15,122,0.0,82,10,1019,93
33,2019-12-02,540.0,1575273600.0,0.1,514,1008,1,-3,1,17,122,0.0,83,10,1019,100
34,2019-12-02,600.0,1575277200.0,0.1,514,1008,2,-3,2,19,122,0.0,80,10,1019,100
35,2019-12-02,660.0,1575280800.0,0.1,514,1008,2,-2,2,20,122,0.0,76,10,1019,100
36,2019-12-02,720.0,1575284400.0,0.1,514,1008,3,-2,3,22,122,0.0,73,10,1019,100
37,2019-12-02,780.0,1575288000.0,0.1,514,1008,3,-2,3,23,122,0.0,76,9,1019,100
38,2019-12-02,840.0,1575291600.0,0.1,514,1008,3,-2,3,24,326,0.0,79,8,1019,100
39,2019-12-02,900.0,1575295200.0,0.1,514,1008,3,-2,3,25,326,0.0,82,7,1019,100
40,2019-12-02,960.0,1575298800.0,0.1,514,1008,3,-2,3,24,326,0.0,82,7,1020,100
41,2019-12-02,1020.0,1575302400.0,0.1,514,1008,3,-2,3,24,332,0.0,83,8,1020,100
42,2019-12-02,1080.0,1575306000.0,0.1,514,1008,3,-3,3,23,332,0.0,84,8,1020,100
43,2019-12-02,1140.0,1575309600.0,0.1,514,1008,2,-2,3,23,332,0.0,84,7,1021,100
44,2019-12-02,1200.0,1575313200.0,0.1,514,1008,2,-1,3,24,122,0.3,85,6,1021,100
45,2019-12-02,1260.0,1575316800.0,0.1,514,1008,1,-0,4,24,122,0.4,85,5,1022,100
46,2019-12-02,1320.0,1575320400.0,0.1,514,1008,1,-1,3,23,122,0.2,86,4,1022,100
47,2019-12-02,1380.0,1575324000.0,0.1,514,1008,1,-1,3,22,338,0.3,87,3,1022,100
48,2019-12-03,0.0,1575327600.0,1.0,515,1007,1,-2,3,21,338,0.4,88,2,1023,100
49,2019-12-03,60.0,1575331200.0,1.0,515,1007,1,-2,2,21,338,0.2,88,3,1023,100
50,2019-12-03,120.0,1575334800.0,1.0,515,1007,2,-3,2,21,338,0.1,89,3,1023,100
51,2019-12-03,180.0,1575338400.0,1.0,515,1007,2,-3,2,21,338,0.1,89,4,1023,100
52,2019-12-03,240.0,1575342000.0,1.0,515,1007,1,-3,1,19,338,0.1,89,5,1024,99
53,2019-12-03,300.0,1575345600.0,1.0,515,1007,1,-3,1,18,332,0.0,89,6,1025,97
54,2019-12-03,360.0,1575349200.0,1.0,515,1007,1,-3,1,17,332,0.0,89,6,1025,96
55,2019-12-03,420.0,1575352800.0,1.0,515,1007,1,-3,1,15,332,0.0,88,7,1026,79
56,2019-12-03,480.0,1575356400.0,1.0,515,1007,1,-3,1,14,371,0.0,87,8,1026,63
57,2019-12-03,540.0,1575360000.0,1.0,515,1007,1,-3,1,13,371,0.0,86,9,1027,47
58,2019-12-03,600.0,1575363600.0,1.0,515,1007,2,-2,2,13,371,0.0,82,9,1027,38
59,2019-12-03,660.0,1575367200.0,1.0,515,1007,2,-1,2,12,323,0.0,79,10,1028,30
60,2019-12-03,720.0,1575370800.0,1.0,515,1007,3,-1,3,11,323,0.0,75,10,1028,21
61,2019-12-03,780.0,1575374400.0,1.0,515,1007,2,-1,2,10,323,0.0,76,10,1028,24
62,2019-12-03,840.0,1575378000.0,1.0,515,1007,2,-1,2,9,323,0.0,78,10,1028,27
63,2019-12-03,900.0,1575381600.0,1.0,515,1007,2,-1,2,8,323,0.0,79,10,1027,29
64,2019-12-03,960.0,1575385200.0,1.0,515,1007,1,-1,1,8,323,0.0,81,10,1028,34
65,2019-12-03,1020.0,1575388800.0,1.0,515,1007,1,-2,1,8,116,0.0,83,10,1028,38
66,2019-12-03,1080.0,1575392400.0,1.0,515,1007,1,-2,1,8,116,0.0,85,10,1028,42
67,2019-12-03,1140.0,1575396000.0,1.0,515,1007,0,-2,0,9,116,0.0,84,10,1028,49
68,2019-12-03,1200.0,1575399600.0,1.0,515,1007,0,-3,0,9,116,0.0,83,10,1028,56
69,2019-12-03,1260.0,1575403200.0,1.0,515,1007,0,-3,0,10,116,0.0,82,10,1028,63
70,2019-12-03,1320.0,1575406800.0,1.0,515,1007,1,-3,1,11,116,0.0,79,10,1028,69
71,2019-12-03,1380.0,1575410400.0,1.0,515,1007,1,-2,1,11,119,0.0,77,10,1027,76
72,2019-12-04,0.0,1575414000.0,0.0,517,1007,1,-2,1,12,119,0.0,75,10,1027,82
73,2019-12-04,60.0,1575417600.0,0.0,517,1007,2,-1,2,12,119,0.0,77,10,1027,87
74,2019-12-04,120.0,1575421200.0,0.0,517,1007,2,-1,2,12,119,0.0,79,10,1027,91
75,2019-12-04,180.0,1575424800.0,0.0,517,1007,3,-0,3,12,119,0.0,82,10,1026,96
76,2019-12-04,240.0,1575428400.0,0.0,517,1007,3,-1,3,12,119,0.0,84,10,1026,89
77,2019-12-04,300.0,1575432000.0,0.0,517,1007,2,-1,2,12,122,0.0,85,10,1026,82
78,2019-12-04,360.0,1575435600.0,0.0,517,1007,2,-1,2,12,122,0.0,87,10,1026,76
79,2019-12-04,420.0,1575439200.0,0.0,517,1007,2,-1,2,12,122,0.0,85,10,1026,67
80,2019-12-04,480.0,1575442800.0,0.0,517,1007,3,-0,3,12,119,0.0,83,10,1026,59
81,2019-12-04,540.0,1575446400.0,0.0,517,1007,3,0,3,12,119,0.0,81,10,1026,50
