,date,time,timestamp,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
60,2015-04-03,720.0,1428055200.0,0.1,384,1168,7,3,7,25,119,0.0,54,10,1017,69
61,2015-04-03,780.0,1428058800.0,0.1,384,1168,7,3,7,24,119,0.0,56,10,1016,75
62,2015-04-03,840.0,1428062400.0,0.1,384,1168,6,2,6,23,119,0.0,57,10,1016,81
63,2015-04-03,900.0,1428066000.0,0.1,384,1168,6,2,6,22,119,0.0,58,10,1015,87
64,2015-04-03,960.0,1428069600.0,0.1,384,1168,5,1,5,18,119,0.0,65,10,1016,68
65,2015-04-03,1020.0,1428073200.0,0.1,384,1168,3,0,4,14,116,0.0,73,10,1016,50
66,2015-04-03,1080.0,1428076800.0,0.1,384,1168,2,-1,2,10,116,0.0,80,10,1016,31
67,2015-04-03,1140.0,1428080400.0,0.1,384,1168,2,-1,2,10,116,0.0,83,10,1016,22
68,2015-04-03,1200.0,1428084000.0,0.1,384,1168,1,-2,2,10,113,0.0,86,10,1016,14
69,2015-04-03,1260.0,1428087600.0,0.1,384,1168,1,-2,1,10,113,0.0,89,10,1016,5
70,2015-04-03,1320.0,1428091200.0,0.1,384,1168,1,-2,1,11,113,0.0,90,10,1016,11
71,2015-04-03,1380.0,1428094800.0,0.1,384,1168,1,-2,1,11,113,0.0,91,10,1016,18
72,2015-04-04,0.0,1428098400.0,0.0,382,1169,1,-2,1,11,113,0.0,91,10,1015,25
73,2015-04-04,60.0,1428102000.0,0.0,382,1169,0,-3,1,11,113,0.0,94,7,1015,36
74,2015-04-04,120.0,1428105600.0,0.0,382,1169,-0,-3,0,10,260,0.0,96,3,1015,48
75,2015-04-04,180.0,1428109200.0,0.0,382,1169,-1,-4,-1,10,260,0.0,98,0,1015,60
76,2015-04-04,240.0,1428112800.0,0.0,382,1169,-0,-3,0,10,260,0.0,93,3,1015,49
77,2015-04-04,300.0,1428116400.0,0.0,382,1169,1,-3,1,11,116,0.0,88,7,1015,38
78,2015-04-04,360.0,1428120000.0,0.0,382,1169,1,-2,2,11,116,0.0,84,10,1015,27
79,2015-04-04,420.0,1428123600.0,0.0,382,1169,3,0,3,12,116,0.0,72,10,1014,21
80,2015-04-04,480.0,1428127200.0,0.0,382,1169,5,2,5,12,113,0.0,61,10,1014,15
81,2015-04-04,540.0,1428130800.0,0.0,382,1169,7,5,7,13,113,0.0,50,10,1014,9
82,2015-04-04,600.0,1428134400.0,0.0,382,1169,8,5,8,12,113,0.0,46,10,1014,20
83,2015-04-04,660.0,1428138000.0,0.0,382,1169,8,6,8,12,116,0.0,42,10,1014,32
84,2015-04-04,720.0,1428141600.0,0.0,382,1169,9,7,9,12,116,0.0,38,10,1014,44
85,2015-04-04,780.0,1428145200.0,0.0,382,1169,9,7,9,12,116,0.0,38,10,1013,44
86,2015-04-04,840.0,1428148800.0,0.0,382,1169,9,7,9,12,116,0.0,39,10,1013,45
87,2015-04-04,900.0,1428152400.0,0.0,382,1169,9,7,9,12,116,0.0,39,10,1013,46
88,2015-04-04,960.0,1428156000.0,0.0,382,1169,7,5,7,11,116,0.0,47,10,1014,41
89,2015-04-04,1020.0,1428159600.0,0.0,382,1169,5,3,5,10,116,0.0,54,10,1014,35
90,2015-04-04,1080.0,1428163200.0,0.0,382,1169,3,1,3,9,116,0.0,62,10,1015,29
91,2015-04-04,1140.0,1428166800.0,0.0,382,1169,2,0,3,9,116,0.0,68,10,1015,25
92,2015-04-04,1200.0,1428170400.0,0.0,382,1169,2,-1,2,9,113,0.0,74,10,1016,22
93,2015-04-04,1260.0,1428174000.0,0.0,382,1169,1,-1,1,9,113,0.1,81,10,1016,18
94,2015-04-04,1320.0,1428177600.0,0.0,382,1169,0,-2,1,9,113,0.0,84,10,1017,23
95,2015-04-04,1380.0,1428181200.0,0.0,382,1169,-0,-3,0,9,116,0.0,88,10,1017,29
96,2015-04-05,0.0,1428184800.0,0.0,380,1171,-1,-4,-1,9,116,0.0,92,10,1017,34
97,2015-04-05,60.0,1428188400.0,0.0,380,1171,-1,-4,-1,9,116,0.0,93,7,1018,31
98,2015-04-05,120.0,1428192000.0,0.0,380,1171,-1,-4,-1,9,143,0.0,95,5,1018,27
99,2015-04-05,180.0,1428195600.0,0.0,380,1171,-2,-4,-1,9,143,0.0,96,2,1018,24
100,2015-04-05,240.0,1428199200.0,0.0,380,1171,-1,-4,-0,10,143,0.0,91,5,1019,30
101,2015-04-05,300.0,1428202800.0,0.0,380,1171,0,-3,0,12,116,0.0,85,7,1020,36
102,2015-04-05,360.0,1428206400.0,0.0,380,1171,1,-3,1,13,116,0.0,79,10,1020,42
103,2015-04-05,420.0,1428210000.0,0.0,380,1171,3,-1,3,14,116,0.0,73,10,1020,56
104,2015-04-05,480.0,1428213600.0,0.0,380,1171,4,1,4,15,119,0.0,66,10,1020,70
105,2015-04-05,540.0,1428217200.0,0.0,380,1171,5,2,5,15,119,0.0,59,10,1020,83
106,2015-04-05,600.0,1428220800.0,0.0,380,1171,6,3,6,16,119,0.0,57,10,1020,83
107,2015-04-05,660.0,1428224400.0,0.0,380,1171,7,4,7,16,119,0.0,55,10,1020,82
108,2015-04-05,720.0,1428228000.0,0.0,380,1171,7,5,7,17,119,0.0,52,10,1021,82
109,2015-04-05,780.0,1428231600.0,0.0,380,1171,7,4,7,17,119,0.0,55,10,1021,78
110,2015-04-05,840.0,1428235200.0,0.0,380,1171,7,4,7,17,353,0.1,57,10,1020,73
111,2015-04-05,900.0,1428238800.0,0.0,380,1171,7,4,7,17,353,0.1,60,10,1020,69
112,2015-04-05,960.0,1428242400.0,0.0,380,1171,5,2,5,14,353,0.1,68,10,1021,58
113,2015-04-05,1020.0,1428246000.0,0.0,380,1171,4,1,4,12,116,0.0,75,10,1021,47
114,2015-04-05,1080.0,1428249600.0,0.0,380,1171,2,-0,3,9,116,0.0,83,10,1022,36
115,2015-04-05,1140.0,1428253200.0,0.0,380,1171,2,-1,2,9,116,0.0,84,10,1022,41
116,2015-04-05,1200.0,1428256800.0,0.0,380,1171,1,-1,2,9,362,0.1,85,10,1022,46
117,2015-04-05,1260.0,1428260400.0,0.0,380,1171,1,-1,1,8,362,0.1,87,10,1022,51
118,2015-04-05,1320.0,1428264000.0,0.0,380,1171,0,-2,0,8,362,0.0,89,10,1022,37
119,2015-04-05,1380.0,1428267600.0,0.0,380,1171,-1,-3,-0,7,113,0.0,90,10,1022,24
120,2015-04-06,0.0,1428271200.0,0.0,377,1173,-2,-3,-1,6,113,0.0,92,10,1022,10
121,2015-04-06,60.0,1428274800.0,0.0,377,1173,-2,-4,-1,7,113,0.0,90,10,1022,12
122,2015-04-06,120.0,1428278400.0,0.0,377,1173,-2,-4,-1,8,113,0.0,88,10,1022,15
123,2015-04-06,180.0,1428282000.0,0.0,377,1173,-2,-4,-1,8,113,0.0,86,10,1022,17
124,2015-04-06,240.0,1428285600.0,0.0,377,1173,-1,-3,-0,9,113,0.0,82,10,1022,45
125,2015-04-06,300.0,1428289200.0,0.0,377,1173,1,-2,1,10,122,0.0,78,10,1022,72
126,2015-04-06,360.0,1428292800.0,0.0,377,1173,2,-1,2,10,122,0.0,73,10,1023,100
127,2015-04-06,420.0,1428296400.0,0.0,377,1173,3,0,3,12,122,0.0,69,10,1023,100
128,2015-04-06,480.0,1428300000.0,0.0,377,1173,4,1,4,14,362,0.1,65,10,1023,100
129,2015-04-06,540.0,1428303600.0,0.0,377,1173,6,3,6,15,362,0.1,61,10,1023,100
130,2015-04-06,600.0,1428307200.0,0.0,377,1173,6,3,6,16,362,0.1,59,10,1024,100
131,2015-04-06,660.0,1428310800.0,0.0,377,1173,6,3,6,16,122,0.0,58,10,1024,99
132,2015-04-06,720.0,1428314400.0,0.0,377,1173,6,3,6,17,122,0.0,57,10,1025,99
133,2015-04-06,780.0,1428318000.0,0.0,377,1173,6,3,6,17,122,0.0,56,10,1025,83
134,2015-04-06,840.0,1428321600.0,0.0,377,1173,6,3,6,16,353,0.1,56,10,1025,68
135,2015-04-06,900.0,1428325200.0,0.0,377,1173,6,3,6,16,353,0.1,55,10,1026,52
136,2015-04-06,960.0,1428328800.0,0.0,377,1173,5,2,5,14,353,0.1,65,10,1027,43
137,2015-04-06,1020.0,1428332400.0,0.0,377,1173,3,-0,3,11,116,0.0,75,10,1028,34
138,2015-04-06,1080.0,1428336000.0,0.0,377,1173,1,-2,1,9,116,0.0,85,10,1029,25
139,2015-04-06,1140.0,1428339600.0,0.0,377,1173,0,-2,1,9,116,0.0,88,10,1030,21
140,2015-04-06,1200.0,1428343200.0,0.0,377,1173,-0,-3,0,9,113,0.0,91,10,1031,17
141,2015-04-06,1260.0,1428346800.0,0.0,377,1173,-1,-3,-0,9,113,0.0,94,10,1031,12
142,2015-04-06,1320.0,1428350400.0,0.0,377,1173,-1,-3,-0,9,113,0.0,94,7,1032,10
143,2015-04-06,1380.0,1428354000.0,0.0,377,1173,-1,-4,-0,10,143,0.0,94,5,1032,7
144,2015-04-07,0.0,1428357600.0,0.0,375,1174,-1,-4,-0,10,143,0.0,95,2,1032,5
145,2015-04-07,60.0,1428361200.0,0.0,375,1174,-1,-4,-1,10,143,0.0,95,2,1033,10
146,2015-04-07,120.0,1428364800.0,0.0,375,1174,-1,-4,-1,9,143,0.0,96,2,1033,16
147,2015-04-07,180.0,1428368400.0,0.0,375,1174,-1,-4,-1,9,143,0.0,97,2,1033,22
148,2015-04-07,240.0,1428372000.0,0.0,375,1174,-0,-3,0,9,143,0.0,92,5,1033,21
149,2015-04-07,300.0,1428375600.0,0.0,375,1174,1,-2,1,10,113,0.0,87,7,1034,21
150,2015-04-07,360.0,1428379200.0,0.0,375,1174,2,-1,2,10,113,0.0,82,10,1034,20
151,2015-04-07,420.0,1428382800.0,0.0,375,1174,4,1,4,12,113,0.0,72,10,1033,30
152,2015-04-07,480.0,1428386400.0,0.0,375,1174,6,3,6,14,116,0.0,63,10,1033,39
153,2015-04-07,540.0,1428390000.0,0.0,375,1174,8,5,8,16,116,0.0,54,10,1033,49
154,2015-04-07,600.0,1428393600.0,0.0,375,1174,9,6,9,16,116,0.0,49,10,1032,49
155,2015-04-07,660.0,1428397200.0,0.0,375,1174,10,8,10,17,116,0.0,45,10,1031,49
156,2015-04-07,720.0,1428400800.0,0.0,375,1174,11,9,11,17,116,0.0,41,10,1031,50
157,2015-04-07,780.0,1428404400.0,0.0,375,1174,11,9,11,18,116,0.0,41,10,1030,40
158,2015-04-07,840.0,1428408000.0,0.0,375,1174,11,9,11,19,113,0.0,41,10,1029,31
159,2015-04-07,900.0,1428411600.0,0.0,375,1174,11,9,11,19,113,0.0,41,10,1028,21
160,2015-04-07,960.0,1428415200.0,0.0,375,1174,9,7,9,16,113,0.0,50,10,1028,20
161,2015-04-07,1020.0,1428418800.0,0.0,375,1174,7,5,7,13,113,0.0,58,10,1028,19
162,2015-04-07,1080.0,1428422400.0,0.0,375,1174,5,3,6,10,113,0.0,67,10,1028,18
163,2015-04-07,1140.0,1428426000.0,0.0,375,1174,5,3,6,12,113,0.0,70,10,1028,41
164,2015-04-07,1200.0,1428429600.0,0.0,375,1174,6,3,6,15,119,0.0,72,10,1027,64
165,2015-04-07,1260.0,1428433200.0,0.0,375,1174,6,3,6,17,119,0.0,74,10,1027,87
166,2015-04-07,1320.0,1428436800.0,0.0,375,1174,6,3,6,16,119,0.0,79,10,1027,91
167,2015-04-07,1380.0,1428440400.0,0.0,375,1174,6,3,6,15,122,0.0,83,10,1027,96
168,2015-04-08,0.0,1428444000.0,0.0,373,1176,6,4,7,14,122,0.0,88,10,1027,100
169,2015-04-08,60.0,1428447600.0,0.0,373,1176,6,4,6,15,122,0.0,89,7,1027,100
170,2015-04-08,120.0,1428451200.0,0.0,373,1176,6,3,6,16,266,0.1,91,5,1027,100
171,2015-04-08,180.0,1428454800.0,0.0,373,1176,6,3,6,17,266,0.1,93,2,1026,100
172,2015-04-08,240.0,1428458400.0,0.0,373,1176,7,4,7,14,266,0.0,92,5,1027,100
173,2015-04-08,300.0,1428462000.0,0.0,373,1176,7,5,7,12,122,0.0,92,7,1027,100
174,2015-04-08,360.0,1428465600.0,0.0,373,1176,7,5,7,10,122,0.0,92,10,1027,100
175,2015-04-08,420.0,1428469200.0,0.0,373,1176,7,5,7,11,122,0.0,91,7,1027,97
176,2015-04-08,480.0,1428472800.0,0.0,373,1176,7,5,8,12,266,0.1,89,5,1027,95
177,2015-04-08,540.0,1428476400.0,0.0,373,1176,8,5,8,13,266,0.1,88,2,1027,92
178,2015-04-08,600.0,1428480000.0,0.0,373,1176,8,6,8,14,266,0.1,82,5,1028,93
179,2015-04-08,660.0,1428483600.0,0.0,373,1176,9,7,9,15,122,0.0,77,7,1028,93
180,2015-04-08,720.0,1428487200.0,0.0,373,1176,10,7,10,16,122,0.0,71,10,1029,94
181,2015-04-08,780.0,1428490800.0,0.0,373,1176,9,7,9,15,122,0.0,71,10,1029,95
182,2015-04-08,840.0,1428494400.0,0.0,373,1176,9,7,9,15,122,0.0,71,10,1029,96
183,2015-04-08,900.0,1428498000.0,0.0,373,1176,9,7,9,14,122,0.0,70,10,1029,97
184,2015-04-08,960.0,1428501600.0,0.0,373,1176,8,6,8,13,122,0.0,75,10,1030,92
185,2015-04-08,1020.0,1428505200.0,0.0,373,1176,8,5,8,13,119,0.0,79,10,1030,87
186,2015-04-08,1080.0,1428508800.0,0.0,373,1176,7,4,7,12,119,0.0,83,10,1031,81
187,2015-04-08,1140.0,1428512400.0,0.0,373,1176,7,4,7,12,119,0.0,84,10,1031,86
188,2015-04-08,1200.0,1428516000.0,0.0,373,1176,7,4,7,12,122,0.0,85,10,1032,90
189,2015-04-08,1260.0,1428519600.0,0.0,373,1176,7,4,7,13,122,0.0,87,10,1032,94
190,2015-04-08,1320.0,1428523200.0,0.0,373,1176,7,4,7,12,122,0.0,89,10,1032,87
191,2015-04-08,1380.0,1428526800.0,0.0,373,1176,7,5,7,10,119,0.0,91,10,1033,79
192,2015-04-09,0.0,1428530400.0,0.0,371,1178,7,5,7,9,119,0.0,93,10,1033,72
193,2015-04-09,60.0,1428534000.0,0.0,371,1178,6,4,6,8,119,0.0,93,7,1033,52
194,2015-04-09,120.0,1428537600.0,0.0,371,1178,5,4,5,7,143,0.0,94,5,1033,31
195,2015-04-09,180.0,1428541200.0,0.0,371,1178,4,3,5,6,143,0.0,95,2,1034,11
196,2015-04-09,240.0,1428544800.0,0.0,371,1178,4,3,5,7,143,0.0,88,5,1034,35
197,2015-04-09,300.0,1428548400.0,0.0,371,1178,4,3,5,8,119,0.0,82,7,1034,59
198,2015-04-09,360.0,1428552000.0,0.0,371,1178,4,2,5,10,119,0.0,75,10,1034,83
199,2015-04-09,420.0,1428555600.0,0.0,371,1178,6,4,6,10,119,0.0,66,10,1034,81
200,2015-04-09,480.0,1428559200.0,0.0,371,1178,8,6,8,11,119,0.0,58,10,1033,79
201,2015-04-09,540.0,1428562800.0,0.0,371,1178,10,9,10,12,119,0.0,50,10,1033,77
202,2015-04-09,600.0,1428566400.0,0.0,371,1178,11,10,11,12,119,0.0,46,10,1032,62
203,2015-04-09,660.0,1428570000.0,0.0,371,1178,12,11,13,12,116,0.0,43,10,1031,47
204,2015-04-09,720.0,1428573600.0,0.0,371,1178,14,13,14,12,116,0.0,39,10,1031,32
205,2015-04-09,780.0,1428577200.0,0.0,371,1178,14,13,14,12,116,0.0,40,10,1030,25
206,2015-04-09,840.0,1428580800.0,0.0,371,1178,14,14,14,11,113,0.0,40,10,1029,19
207,2015-04-09,900.0,1428584400.0,0.0,371,1178,14,14,15,11,113,0.0,41,10,1028,13
208,2015-04-09,960.0,1428588000.0,0.0,371,1178,12,12,13,10,113,0.0,49,10,1028,14
209,2015-04-09,1020.0,1428591600.0,0.0,371,1178,10,10,11,9,113,0.0,57,10,1027,16
210,2015-04-09,1080.0,1428595200.0,0.0,371,1178,8,7,9,8,113,0.0,65,10,1027,18
211,2015-04-09,1140.0,1428598800.0,0.0,371,1178,8,7,8,8,113,0.0,67,10,1027,13
212,2015-04-09,1200.0,1428602400.0,0.0,371,1178,7,6,8,9,113,0.0,70,10,1027,9
213,2015-04-09,1260.0,1428606000.0,0.0,371,1178,7,6,7,9,113,0.0,72,10,1027,5
214,2015-04-09,1320.0,1428609600.0,0.0,371,1178,6,5,7,8,113,0.0,72,10,1026,14
215,2015-04-09,1380.0,1428613200.0,0.0,371,1178,6,5,6,8,116,0.0,72,10,1026,23
216,2015-04-10,0.0,1428616800.0,0.0,369,1179,6,4,6,8,116,0.0,72,10,1026,32
217,2015-04-10,60.0,1428620400.0,0.0,369,1179,5,4,6,8,116,0.0,73,10,1026,47
218,2015-04-10,120.0,1428624000.0,0.0,369,1179,5,4,6,8,119,0.0,74,10,1026,62
219,2015-04-10,180.0,1428627600.0,0.0,369,1179,5,4,6,8,119,0.0,75,10,1025,77
220,2015-04-10,240.0,1428631200.0,0.0,369,1179,7,6,7,7,119,0.0,71,10,1026,67
221,2015-04-10,300.0,1428634800.0,0.0,369,1179,8,7,8,7,116,0.0,66,10,1026,56
222,2015-04-10,360.0,1428638400.0,0.0,369,1179,9,9,9,6,116,0.0,62,10,1026,45
223,2015-04-10,420.0,1428642000.0,0.0,369,1179,11,11,11,6,116,0.0,56,10,1025,46
224,2015-04-10,480.0,1428645600.0,0.0,369,1179,13,13,13,7,116,0.0,51,10,1025,46
225,2015-04-10,540.0,1428649200.0,0.0,369,1179,15,16,16,7,116,0.0,45,10,1025,46
226,2015-04-10,600.0,1428652800.0,0.0,369,1179,16,17,17,7,116,0.0,42,10,1024,36
227,2015-04-10,660.0,1428656400.0,0.0,369,1179,18,18,18,7,113,0.0,39,10,1024,26
228,2015-04-10,720.0,1428660000.0,0.0,369,1179,19,20,20,7,113,0.0,35,10,1024,16
229,2015-04-10,780.0,1428663600.0,0.0,369,1179,19,20,20,8,113,0.0,35,10,1023,14
230,2015-04-10,840.0,1428667200.0,0.0,369,1179,19,20,20,8,113,0.0,36,10,1022,12
231,2015-04-10,900.0,1428670800.0,0.0,369,1179,19,20,20,8,113,0.0,36,10,1022,10
232,2015-04-10,960.0,1428674400.0,0.0,369,1179,16,17,17,8,113,0.0,46,10,1022,8
233,2015-04-10,1020.0,1428678000.0,0.0,369,1179,14,14,15,8,113,0.0,56,10,1022,6
234,2015-04-10,1080.0,1428681600.0,0.0,369,1179,12,12,12,8,113,0.0,66,10,1022,4
235,2015-04-10,1140.0,1428685200.0,0.0,369,1179,11,11,12,8,113,0.0,70,10,1022,4
236,2015-04-10,1200.0,1428688800.0,0.0,369,1179,11,11,11,8,113,0.0,73,10,1022,4
237,2015-04-10,1260.0,1428692400.0,0.0,369,1179,10,10,11,9,113,0.0,76,10,1021,4
238,2015-04-10,1320.0,1428696000.0,0.0,369,1179,10,9,10,8,113,0.0,78,10,1021,3
239,2015-04-10,1380.0,1428699600.0,0.0,369,1179,9,9,10,8,113,0.0,80,10,1021,3
240,2015-04-11,0.0,1428703200.0,0.0,366,1181,8,8,9,8,113,0.0,82,10,1021,3
241,2015-04-11,60.0,1428706800.0,0.0,366,1181,8,8,9,8,113,0.0,82,10,1021,3
242,2015-04-11,120.0,1428710400.0,0.0,366,1181,8,8,9,8,113,0.0,82,10,1021,3
243,2015-04-11,180.0,1428714000.0,0.0,366,1181,8,7,9,9,113,0.0,82,10,1020,4
244,2015-04-11,240.0,1428717600.0,0.0,366,1181,9,9,10,9,113,0.0,76,10,1020,4
245,2015-04-11,300.0,1428721200.0,0.0,366,1181,10,10,11,9,113,0.0,70,10,1021,4
246,2015-04-11,360.0,1428724800.0,0.0,366,1181,11,11,12,10,113,0.0,63,10,1021,4
247,2015-04-11,420.0,1428728400.0,0.0,366,1181,13,13,14,11,113,0.0,58,10,1020,6
248,2015-04-11,480.0,1428732000.0,0.0,366,1181,16,16,16,12,113,0.0,53,10,1020,8
249,2015-04-11,540.0,1428735600.0,0.0,366,1181,18,18,18,14,113,0.0,48,10,1020,10
250,2015-04-11,600.0,1428739200.0,0.0,366,1181,19,19,20,13,113,0.0,44,10,1019,13
251,2015-04-11,660.0,1428742800.0,0.0,366,1181,21,21,22,12,113,0.0,41,10,1019,16
252,2015-04-11,720.0,1428746400.0,0.0,366,1181,22,24,24,12,113,0.0,37,10,1019,19
253,2015-04-11,780.0,1428750000.0,0.0,366,1181,22,22,24,12,113,0.0,37,10,1018,18
254,2015-04-11,840.0,1428753600.0,0.0,366,1181,22,22,24,13,113,0.0,37,10,1018,18
255,2015-04-11,900.0,1428757200.0,0.0,366,1181,22,22,24,14,113,0.0,37,10,1018,17
256,2015-04-11,960.0,1428760800.0,0.0,366,1181,19,19,21,14,113,0.0,46,10,1018,28
257,2015-04-11,1020.0,1428764400.0,0.0,366,1181,17,17,18,14,200,0.0,55,9,1019,39
258,2015-04-11,1080.0,1428768000.0,0.0,366,1181,15,15,15,15,200,0.0,64,9,1019,50
259,2015-04-11,1140.0,1428771600.0,0.0,366,1181,15,14,15,15,200,0.0,66,9,1020,44
260,2015-04-11,1200.0,1428775200.0,0.0,366,1181,14,13,14,15,116,0.0,68,10,1020,39
