,date,time,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
0,2019-05-01,0.0,0.0,326,1213,10,8,10,11,116,0.0,83,10,1013,45
1,2019-05-01,60.0,0.0,326,1213,9,7,9,12,116,0.0,84,10,1013,36
2,2019-05-01,120.0,0.0,326,1213,8,5,8,12,116,0.0,84,10,1013,28
3,2019-05-01,180.0,0.0,326,1213,7,4,7,13,116,0.0,84,10,1013,19
4,2019-05-01,240.0,0.0,326,1213,7,4,7,14,116,0.0,81,10,1013,16
5,2019-05-01,300.0,0.0,326,1213,7,4,7,15,116,0.0,79,10,1012,13
6,2019-05-01,360.0,0.0,326,1213,7,5,7,17,116,0.0,76,10,1012,10
7,2019-05-01,420.0,0.0,326,1213,9,6,9,17,116,0.0,72,10,1012,24
8,2019-05-01,480.0,0.0,326,1213,10,8,10,18,116,0.0,67,10,1012,38
9,2019-05-01,540.0,0.0,326,1213,12,10,12,19,116,0.0,62,10,1012,52
10,2019-05-01,600.0,0.0,326,1213,12,11,12,20,116,0.0,65,10,1011,60
11,2019-05-01,660.0,0.0,326,1213,13,11,13,21,119,0.1,69,10,1011,69
12,2019-05-01,720.0,0.0,326,1213,14,12,14,22,119,0.1,72,10,1011,77
13,2019-05-01,780.0,0.0,326,1213,14,12,14,22,119,0.0,73,10,1010,76
14,2019-05-01,840.0,0.0,326,1213,14,13,14,22,353,0.1,74,10,1010,75
15,2019-05-01,900.0,0.0,326,1213,15,13,15,22,353,0.1,75,10,1010,74
16,2019-05-01,960.0,0.0,326,1213,14,13,14,21,353,0.1,76,10,1009,76
17,2019-05-01,1020.0,0.0,326,1213,14,12,14,21,353,0.2,77,10,1009,78
18,2019-05-01,1080.0,0.0,326,1213,14,12,14,20,353,0.3,78,9,1009,80
19,2019-05-01,1140.0,0.0,326,1213,12,11,12,19,353,0.1,82,9,1009,72
20,2019-05-01,1200.0,0.0,326,1213,11,9,11,18,176,0.1,86,10,1009,63
21,2019-05-01,1260.0,0.0,326,1213,10,8,10,17,176,0.1,89,10,1009,55
22,2019-05-01,1320.0,0.0,326,1213,10,7,10,15,176,0.0,91,8,1009,59
23,2019-05-01,1380.0,0.0,326,1213,9,7,9,14,116,0.0,93,6,1009,63
24,2019-05-02,0.0,0.0,324,1215,8,6,8,13,116,0.0,95,5,1009,67
25,2019-05-02,60.0,0.0,324,1215,8,6,8,14,116,0.0,95,6,1008,60
26,2019-05-02,120.0,0.0,324,1215,8,6,8,14,143,0.0,94,6,1008,53
27,2019-05-02,180.0,0.0,324,1215,8,6,8,15,143,0.0,94,7,1008,46
28,2019-05-02,240.0,0.0,324,1215,9,6,9,17,143,0.0,92,8,1008,45
29,2019-05-02,300.0,0.0,324,1215,9,7,9,20,116,0.0,89,9,1007,43
30,2019-05-02,360.0,0.0,324,1215,10,7,10,23,116,0.0,86,10,1007,42
31,2019-05-02,420.0,0.0,324,1215,11,8,11,24,116,0.0,80,10,1007,34
32,2019-05-02,480.0,0.0,324,1215,12,10,12,26,116,0.0,74,10,1007,27
33,2019-05-02,540.0,0.0,324,1215,13,11,13,28,116,0.0,68,10,1007,20
34,2019-05-02,600.0,0.0,324,1215,14,12,14,29,116,0.0,64,10,1006,16
35,2019-05-02,660.0,0.0,324,1215,15,14,15,29,116,0.0,60,10,1006,13
36,2019-05-02,720.0,0.0,324,1215,16,16,16,30,116,0.0,56,10,1006,9
37,2019-05-02,780.0,0.0,324,1215,16,16,16,29,116,0.0,55,10,1005,14
38,2019-05-02,840.0,0.0,324,1215,17,16,17,28,116,0.0,54,10,1005,19
39,2019-05-02,900.0,0.0,324,1215,17,17,17,27,116,0.0,54,10,1005,24
40,2019-05-02,960.0,0.0,324,1215,16,16,16,23,116,0.0,59,10,1004,21
41,2019-05-02,1020.0,0.0,324,1215,15,14,15,19,116,0.0,64,10,1004,17
42,2019-05-02,1080.0,0.0,324,1215,14,13,14,16,116,0.0,68,10,1004,14
43,2019-05-02,1140.0,0.0,324,1215,13,12,13,14,116,0.0,73,10,1004,13
44,2019-05-02,1200.0,0.0,324,1215,11,10,11,12,116,0.0,77,10,1004,11
45,2019-05-02,1260.0,0.0,324,1215,10,9,10,10,116,0.0,81,10,1004,9
46,2019-05-02,1320.0,0.0,324,1215,10,8,10,11,116,0.0,82,10,1004,12
47,2019-05-02,1380.0,0.0,324,1215,9,7,9,11,116,0.0,84,10,1004,16
48,2019-05-03,0.0,0.0,322,1216,8,7,8,11,116,0.0,85,10,1004,20
49,2019-05-03,60.0,0.0,322,1216,9,7,9,12,116,0.0,84,10,1005,31
50,2019-05-03,120.0,0.0,322,1216,9,7,9,12,116,0.0,84,10,1005,42
51,2019-05-03,180.0,0.0,322,1216,9,7,9,13,116,0.0,84,10,1005,53
52,2019-05-03,240.0,0.0,322,1216,9,7,9,15,116,0.0,84,10,1005,65
53,2019-05-03,300.0,0.0,322,1216,9,6,9,17,119,0.0,85,10,1006,77
54,2019-05-03,360.0,0.0,322,1216,9,6,9,19,119,0.0,85,10,1006,89
55,2019-05-03,420.0,0.0,322,1216,9,6,9,21,119,0.0,79,10,1006,93
56,2019-05-03,480.0,0.0,322,1216,10,7,10,23,122,0.0,74,10,1007,96
57,2019-05-03,540.0,0.0,322,1216,10,7,10,25,122,0.0,68,10,1007,100
58,2019-05-03,600.0,0.0,322,1216,10,8,10,25,122,0.0,64,10,1007,84
59,2019-05-03,660.0,0.0,322,1216,11,8,11,26,122,0.0,59,10,1007,68
60,2019-05-03,720.0,0.0,322,1216,11,9,11,27,122,0.0,55,10,1008,53
61,2019-05-03,780.0,0.0,322,1216,11,9,11,26,122,0.0,54,10,1008,49
62,2019-05-03,840.0,0.0,322,1216,11,9,11,26,116,0.0,53,10,1008,44
63,2019-05-03,900.0,0.0,322,1216,11,9,11,25,116,0.0,52,10,1008,40
64,2019-05-03,960.0,0.0,322,1216,10,8,10,23,116,0.0,54,10,1008,36
65,2019-05-03,1020.0,0.0,322,1216,10,7,10,20,116,0.0,57,10,1008,33
66,2019-05-03,1080.0,0.0,322,1216,9,6,9,17,116,0.0,60,10,1008,29
67,2019-05-03,1140.0,0.0,322,1216,8,5,8,16,116,0.0,62,10,1009,25
68,2019-05-03,1200.0,0.0,322,1216,6,4,6,14,116,0.0,65,10,1009,20
69,2019-05-03,1260.0,0.0,322,1216,5,3,5,12,116,0.0,68,10,1009,16
70,2019-05-03,1320.0,0.0,322,1216,5,2,5,12,116,0.0,69,10,1009,17
71,2019-05-03,1380.0,0.0,322,1216,4,2,4,12,116,0.0,71,10,1010,19
72,2019-05-04,0.0,0.0,321,1218,4,1,4,11,116,0.0,72,10,1010,21
73,2019-05-04,60.0,0.0,321,1218,4,1,4,11,116,0.0,73,10,1009,23
74,2019-05-04,120.0,0.0,321,1218,4,1,4,10,116,0.0,74,10,1009,25
75,2019-05-04,180.0,0.0,321,1218,4,1,4,10,116,0.0,75,10,1009,27
76,2019-05-04,240.0,0.0,321,1218,5,2,5,10,116,0.0,73,10,1008,33
77,2019-05-04,300.0,0.0,321,1218,6,4,6,9,116,0.0,72,10,1008,40
78,2019-05-04,360.0,0.0,321,1218,7,5,7,9,116,0.0,70,10,1007,47
79,2019-05-04,420.0,0.0,321,1218,8,6,8,10,116,0.0,66,10,1007,57
80,2019-05-04,480.0,0.0,321,1218,9,8,9,11,116,0.0,62,10,1006,68
81,2019-05-04,540.0,0.0,321,1218,11,9,11,13,116,0.0,58,10,1006,78
82,2019-05-04,600.0,0.0,321,1218,11,10,11,13,116,0.0,59,10,1006,84
83,2019-05-04,660.0,0.0,321,1218,12,11,12,13,122,0.2,59,10,1005,90
84,2019-05-04,720.0,0.0,321,1218,13,12,13,13,122,0.3,60,10,1005,96
