,date,time,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
34,2016-04-02,600.0,0.0,384,1167,10,8,10,19,113,0.0,46,10,1026,13
35,2016-04-02,660.0,0.0,384,1167,12,10,12,19,113,0.0,42,10,1025,18
36,2016-04-02,720.0,0.0,384,1167,13,11,13,19,113,0.0,38,10,1025,22
37,2016-04-02,780.0,0.0,384,1167,13,11,13,19,113,0.0,39,10,1024,15
38,2016-04-02,840.0,0.0,384,1167,13,11,13,20,113,0.0,39,10,1023,9
39,2016-04-02,900.0,0.0,384,1167,13,11,13,21,113,0.0,40,10,1023,3
40,2016-04-02,960.0,0.0,384,1167,11,9,11,18,113,0.0,47,10,1022,2
41,2016-04-02,1020.0,0.0,384,1167,9,7,10,15,113,0.0,53,10,1022,1
42,2016-04-02,1080.0,0.0,384,1167,8,6,8,13,113,0.0,60,10,1022,0
43,2016-04-02,1140.0,0.0,384,1167,7,5,7,13,113,0.0,60,10,1022,0
44,2016-04-02,1200.0,0.0,384,1167,7,4,7,13,113,0.0,60,10,1022,1
45,2016-04-02,1260.0,0.0,384,1167,6,3,6,14,113,0.0,60,10,1021,1
46,2016-04-02,1320.0,0.0,384,1167,6,3,6,13,113,0.0,62,10,1021,1
47,2016-04-02,1380.0,0.0,384,1167,5,3,6,13,113,0.0,65,10,1021,2
48,2016-04-03,0.0,0.0,382,1169,5,3,6,12,113,0.0,67,10,1021,2
49,2016-04-03,60.0,0.0,382,1169,5,3,6,11,113,0.0,69,10,1020,2
50,2016-04-03,120.0,0.0,382,1169,5,3,5,11,113,0.0,72,10,1020,3
51,2016-04-03,180.0,0.0,382,1169,5,3,5,10,113,0.0,74,10,1019,3
52,2016-04-03,240.0,0.0,382,1169,5,4,6,11,113,0.0,69,10,1019,4
53,2016-04-03,300.0,0.0,382,1169,6,4,7,11,113,0.0,65,10,1019,6
54,2016-04-03,360.0,0.0,382,1169,7,5,7,12,113,0.0,60,10,1018,7
55,2016-04-03,420.0,0.0,382,1169,9,8,10,12,113,0.0,55,10,1018,7
56,2016-04-03,480.0,0.0,382,1169,11,10,12,13,113,0.0,50,10,1017,8
57,2016-04-03,540.0,0.0,382,1169,14,13,14,13,113,0.0,45,10,1017,8
58,2016-04-03,600.0,0.0,382,1169,15,15,16,11,113,0.0,43,10,1016,8
59,2016-04-03,660.0,0.0,382,1169,17,17,18,10,113,0.0,41,10,1016,8
60,2016-04-03,720.0,0.0,382,1169,19,20,20,8,113,0.0,39,10,1015,7
61,2016-04-03,780.0,0.0,382,1169,19,20,20,8,113,0.0,40,10,1015,14
62,2016-04-03,840.0,0.0,382,1169,19,20,20,8,116,0.0,42,10,1014,21
63,2016-04-03,900.0,0.0,382,1169,19,20,20,8,116,0.0,43,10,1014,28
64,2016-04-03,960.0,0.0,382,1169,17,17,17,7,116,0.0,52,10,1013,35
65,2016-04-03,1020.0,0.0,382,1169,14,14,15,7,116,0.0,60,10,1013,42
66,2016-04-03,1080.0,0.0,382,1169,12,12,12,7,116,0.0,68,10,1013,49
67,2016-04-03,1140.0,0.0,382,1169,11,11,12,7,116,0.0,70,10,1013,57
68,2016-04-03,1200.0,0.0,382,1169,11,10,11,7,119,0.0,72,10,1013,65
69,2016-04-03,1260.0,0.0,382,1169,10,10,11,6,119,0.0,74,10,1013,73
70,2016-04-03,1320.0,0.0,382,1169,10,10,10,6,119,0.0,77,10,1012,59
71,2016-04-03,1380.0,0.0,382,1169,10,9,10,6,116,0.0,79,10,1012,44
72,2016-04-04,0.0,0.0,380,1171,9,9,10,6,116,0.0,81,10,1012,29
73,2016-04-04,60.0,0.0,380,1171,9,9,10,7,116,0.0,78,10,1011,25
74,2016-04-04,120.0,0.0,380,1171,9,8,9,8,113,0.0,75,10,1011,21
75,2016-04-04,180.0,0.0,380,1171,9,8,9,9,113,0.0,72,10,1011,16
76,2016-04-04,240.0,0.0,380,1171,10,9,10,9,113,0.0,69,10,1010,14
77,2016-04-04,300.0,0.0,380,1171,10,10,11,9,113,0.0,66,10,1010,11
78,2016-04-04,360.0,0.0,380,1171,11,10,11,9,113,0.0,64,10,1010,9
79,2016-04-04,420.0,0.0,380,1171,13,13,13,10,113,0.0,59,10,1009,9
80,2016-04-04,480.0,0.0,380,1171,15,15,16,10,113,0.0,55,10,1009,9
81,2016-04-04,540.0,0.0,380,1171,17,18,18,10,113,0.0,51,10,1008,8
82,2016-04-04,600.0,0.0,380,1171,19,19,20,9,113,0.0,48,10,1008,9
83,2016-04-04,660.0,0.0,380,1171,20,21,22,8,113,0.0,45,10,1008,10
84,2016-04-04,720.0,0.0,380,1171,22,24,24,6,113,0.0,41,10,1007,10
85,2016-04-04,780.0,0.0,380,1171,22,24,24,6,113,0.0,42,10,1007,16
86,2016-04-04,840.0,0.0,380,1171,22,24,24,5,116,0.0,43,10,1007,21
87,2016-04-04,900.0,0.0,380,1171,22,23,24,4,116,0.0,44,10,1007,26
88,2016-04-04,960.0,0.0,380,1171,19,20,21,4,116,0.0,51,10,1007,44
89,2016-04-04,1020.0,0.0,380,1171,17,17,18,3,119,0.0,59,10,1007,61
90,2016-04-04,1080.0,0.0,380,1171,14,15,15,3,119,0.0,67,10,1007,79
91,2016-04-04,1140.0,0.0,380,1171,14,14,14,4,119,0.0,68,10,1007,67
92,2016-04-04,1200.0,0.0,380,1171,14,14,14,6,116,0.0,69,10,1007,55
93,2016-04-04,1260.0,0.0,380,1171,13,13,14,7,116,0.0,70,10,1007,44
94,2016-04-04,1320.0,0.0,380,1171,13,13,13,7,116,0.0,70,10,1007,34
95,2016-04-04,1380.0,0.0,380,1171,12,12,12,7,113,0.0,70,10,1007,24
96,2016-04-05,0.0,0.0,378,1172,11,11,12,8,113,0.0,70,10,1007,14
97,2016-04-05,60.0,0.0,378,1172,10,11,11,6,113,0.0,74,10,1007,15
98,2016-04-05,120.0,0.0,378,1172,10,10,11,5,113,0.0,78,10,1006,16
99,2016-04-05,180.0,0.0,378,1172,9,10,10,4,113,0.0,81,10,1006,16
100,2016-04-05,240.0,0.0,378,1172,11,12,12,4,113,0.0,75,10,1006,14
101,2016-04-05,300.0,0.0,378,1172,12,14,14,4,113,0.0,69,10,1006,11
102,2016-04-05,360.0,0.0,378,1172,14,16,16,5,113,0.0,63,10,1007,8
103,2016-04-05,420.0,0.0,378,1172,16,17,18,5,113,0.0,58,10,1006,8
104,2016-04-05,480.0,0.0,378,1172,18,19,21,6,113,0.0,54,10,1006,7
105,2016-04-05,540.0,0.0,378,1172,20,21,24,6,113,0.0,49,10,1006,7
106,2016-04-05,600.0,0.0,378,1172,22,23,25,6,113,0.0,46,10,1006,8
107,2016-04-05,660.0,0.0,378,1172,23,25,25,6,113,0.0,44,10,1006,9
108,2016-04-05,720.0,0.0,378,1172,24,25,25,6,113,0.0,41,10,1005,10
109,2016-04-05,780.0,0.0,378,1172,24,25,25,7,113,0.0,41,10,1005,15
110,2016-04-05,840.0,0.0,378,1172,25,25,25,7,200,0.0,41,9,1005,21
111,2016-04-05,900.0,0.0,378,1172,25,25,25,8,200,0.0,40,9,1004,26
112,2016-04-05,960.0,0.0,378,1172,23,23,23,9,200,0.0,47,9,1005,24
113,2016-04-05,1020.0,0.0,378,1172,20,21,21,10,113,0.0,54,10,1005,21
114,2016-04-05,1080.0,0.0,378,1172,18,18,18,11,113,0.0,60,10,1005,18
115,2016-04-05,1140.0,0.0,378,1172,17,18,18,11,113,0.0,63,10,1005,17
116,2016-04-05,1200.0,0.0,378,1172,17,17,17,11,113,0.0,66,10,1005,15
117,2016-04-05,1260.0,0.0,378,1172,16,16,16,12,113,0.0,69,10,1005,14
118,2016-04-05,1320.0,0.0,378,1172,15,15,16,13,113,0.0,72,10,1005,25
119,2016-04-05,1380.0,0.0,378,1172,15,14,15,15,116,0.0,74,10,1006,37
120,2016-04-06,0.0,0.0,376,1174,15,14,15,17,116,0.0,77,10,1006,49
121,2016-04-06,60.0,0.0,376,1174,14,12,14,18,116,0.0,81,10,1006,66
122,2016-04-06,120.0,0.0,376,1174,13,11,13,19,353,0.5,86,10,1007,83
123,2016-04-06,180.0,0.0,376,1174,12,10,12,20,353,0.7,90,10,1008,100
124,2016-04-06,240.0,0.0,376,1174,12,9,12,19,353,0.4,89,10,1009,90
125,2016-04-06,300.0,0.0,376,1174,11,9,11,18,119,0.0,89,10,1010,80
126,2016-04-06,360.0,0.0,376,1174,11,9,11,18,119,0.0,88,10,1011,69
127,2016-04-06,420.0,0.0,376,1174,12,10,12,17,119,0.0,81,10,1011,62
128,2016-04-06,480.0,0.0,376,1174,12,11,12,16,116,0.0,73,10,1011,55
129,2016-04-06,540.0,0.0,376,1174,13,12,13,15,116,0.0,65,10,1012,48
130,2016-04-06,600.0,0.0,376,1174,14,13,14,14,116,0.0,58,10,1012,43
131,2016-04-06,660.0,0.0,376,1174,15,15,15,13,116,0.0,50,10,1012,39
132,2016-04-06,720.0,0.0,376,1174,16,16,16,12,116,0.0,43,10,1012,35
133,2016-04-06,780.0,0.0,376,1174,16,16,16,11,116,0.0,46,10,1011,38
134,2016-04-06,840.0,0.0,376,1174,16,16,16,9,116,0.0,49,10,1011,41
135,2016-04-06,900.0,0.0,376,1174,16,16,16,8,116,0.0,51,10,1010,44
136,2016-04-06,960.0,0.0,376,1174,15,15,15,8,116,0.0,56,10,1010,40
137,2016-04-06,1020.0,0.0,376,1174,13,14,14,7,116,0.0,61,10,1010,36
138,2016-04-06,1080.0,0.0,376,1174,12,12,13,6,116,0.0,65,10,1010,32
139,2016-04-06,1140.0,0.0,376,1174,11,11,12,7,116,0.0,67,10,1011,30
140,2016-04-06,1200.0,0.0,376,1174,11,10,11,8,116,0.0,68,10,1011,28
141,2016-04-06,1260.0,0.0,376,1174,10,9,10,9,116,0.0,70,10,1011,26
142,2016-04-06,1320.0,0.0,376,1174,10,9,10,10,116,0.0,69,10,1011,24
143,2016-04-06,1380.0,0.0,376,1174,9,8,9,11,113,0.0,69,10,1011,21
144,2016-04-07,0.0,0.0,373,1176,9,7,9,12,113,0.0,68,10,1011,18
145,2016-04-07,60.0,0.0,373,1176,9,7,9,12,113,0.0,70,10,1010,18
146,2016-04-07,120.0,0.0,373,1176,9,7,9,12,113,0.0,72,10,1010,18
147,2016-04-07,180.0,0.0,373,1176,8,6,9,13,113,0.0,74,10,1010,17
148,2016-04-07,240.0,0.0,373,1176,9,8,10,13,113,0.0,73,10,1010,25
149,2016-04-07,300.0,0.0,373,1176,11,9,11,13,116,0.0,73,10,1011,34
150,2016-04-07,360.0,0.0,373,1176,12,10,12,13,116,0.0,72,10,1011,42
151,2016-04-07,420.0,0.0,373,1176,13,12,13,13,116,0.0,65,10,1011,47
152,2016-04-07,480.0,0.0,373,1176,15,14,15,13,353,0.1,58,10,1011,53
153,2016-04-07,540.0,0.0,373,1176,17,17,17,13,353,0.1,50,10,1010,58
154,2016-04-07,600.0,0.0,373,1176,17,17,17,14,353,0.0,47,10,1010,53
155,2016-04-07,660.0,0.0,373,1176,18,18,18,14,116,0.0,45,10,1010,49
156,2016-04-07,720.0,0.0,373,1176,18,18,18,14,116,0.0,42,10,1010,44
157,2016-04-07,780.0,0.0,373,1176,18,18,18,14,116,0.0,44,10,1010,40
158,2016-04-07,840.0,0.0,373,1176,18,18,18,13,116,0.0,46,10,1010,36
159,2016-04-07,900.0,0.0,373,1176,17,18,18,13,116,0.1,48,10,1009,32
160,2016-04-07,960.0,0.0,373,1176,15,15,16,12,116,0.0,56,10,1010,36
161,2016-04-07,1020.0,0.0,373,1176,13,13,14,12,116,0.0,64,10,1010,40
162,2016-04-07,1080.0,0.0,373,1176,11,10,12,11,116,0.0,71,10,1011,44
163,2016-04-07,1140.0,0.0,373,1176,11,10,11,10,116,0.0,78,10,1011,48
164,2016-04-07,1200.0,0.0,373,1176,10,9,10,8,116,0.0,84,10,1011,52
165,2016-04-07,1260.0,0.0,373,1176,9,8,9,7,116,0.0,90,10,1011,57
166,2016-04-07,1320.0,0.0,373,1176,9,8,9,7,116,0.0,90,10,1012,51
167,2016-04-07,1380.0,0.0,373,1176,8,7,9,7,116,0.0,90,10,1012,45
168,2016-04-08,0.0,0.0,371,1177,8,7,8,7,116,0.0,89,10,1012,39
169,2016-04-08,60.0,0.0,371,1177,7,7,8,6,116,0.0,89,8,1012,46
170,2016-04-08,120.0,0.0,371,1177,7,7,7,5,263,0.1,89,7,1012,53
171,2016-04-08,180.0,0.0,371,1177,6,7,7,4,263,0.2,90,5,1012,60
172,2016-04-08,240.0,0.0,371,1177,7,7,7,3,263,0.1,88,7,1012,66
173,2016-04-08,300.0,0.0,371,1177,8,8,8,3,119,0.0,87,8,1012,72
174,2016-04-08,360.0,0.0,371,1177,8,9,9,2,119,0.0,86,10,1013,78
175,2016-04-08,420.0,0.0,371,1177,9,9,9,2,119,0.0,83,10,1012,68
176,2016-04-08,480.0,0.0,371,1177,9,10,10,2,116,0.0,79,10,1012,57
177,2016-04-08,540.0,0.0,371,1177,10,10,10,1,116,0.0,76,10,1012,47
178,2016-04-08,600.0,0.0,371,1177,11,12,12,3,116,0.0,65,10,1011,48
179,2016-04-08,660.0,0.0,371,1177,12,13,13,4,116,0.0,55,10,1011,48
180,2016-04-08,720.0,0.0,371,1177,14,14,14,6,116,0.0,45,10,1011,49
181,2016-04-08,780.0,0.0,371,1177,13,14,14,7,116,0.0,47,10,1010,49
182,2016-04-08,840.0,0.0,371,1177,13,13,13,9,116,0.0,48,10,1010,50
183,2016-04-08,900.0,0.0,371,1177,13,12,13,10,116,0.0,50,10,1009,50
184,2016-04-08,960.0,0.0,371,1177,11,11,12,8,116,0.0,57,10,1009,67
185,2016-04-08,1020.0,0.0,371,1177,10,10,10,6,122,0.0,64,10,1010,83
186,2016-04-08,1080.0,0.0,371,1177,8,9,9,4,122,0.0,72,10,1010,100
187,2016-04-08,1140.0,0.0,371,1177,8,8,8,3,122,0.0,76,7,1010,100
188,2016-04-08,1200.0,0.0,371,1177,8,8,8,2,266,0.2,79,5,1010,100
189,2016-04-08,1260.0,0.0,371,1177,7,8,8,1,266,0.3,83,2,1010,100
190,2016-04-08,1320.0,0.0,371,1177,7,7,7,2,266,0.2,84,5,1009,100
191,2016-04-08,1380.0,0.0,371,1177,7,7,7,3,122,0.0,85,7,1009,100
192,2016-04-09,0.0,0.0,369,1179,7,7,7,4,122,0.0,87,10,1009,100
193,2016-04-09,60.0,0.0,369,1179,6,6,7,5,122,0.0,88,10,1009,100
194,2016-04-09,120.0,0.0,369,1179,6,5,6,6,296,0.6,90,9,1009,100
195,2016-04-09,180.0,0.0,369,1179,6,5,6,6,296,0.7,91,9,1009,100
196,2016-04-09,240.0,0.0,369,1179,6,5,6,7,296,0.4,90,9,1009,100
197,2016-04-09,300.0,0.0,369,1179,6,5,6,7,122,0.0,89,10,1009,100
198,2016-04-09,360.0,0.0,369,1179,6,5,7,7,122,0.0,88,10,1009,100
199,2016-04-09,420.0,0.0,369,1179,7,5,7,8,122,0.0,88,10,1009,100
200,2016-04-09,480.0,0.0,369,1179,7,5,7,9,296,0.5,87,9,1009,100
201,2016-04-09,540.0,0.0,369,1179,7,5,7,10,296,0.6,87,9,1009,100
202,2016-04-09,600.0,0.0,369,1179,8,6,8,12,296,0.3,86,9,1009,92
203,2016-04-09,660.0,0.0,369,1179,8,6,8,13,119,0.0,84,10,1009,83
204,2016-04-09,720.0,0.0,369,1179,9,7,9,14,119,0.0,83,10,1009,75
205,2016-04-09,780.0,0.0,369,1179,9,7,9,14,119,0.0,83,10,1008,80
206,2016-04-09,840.0,0.0,369,1179,9,7,9,13,296,0.3,84,9,1008,85
207,2016-04-09,900.0,0.0,369,1179,9,7,9,13,296,0.3,84,9,1008,91
208,2016-04-09,960.0,0.0,369,1179,8,6,8,13,296,0.2,87,9,1008,94
209,2016-04-09,1020.0,0.0,369,1179,7,5,7,13,122,0.0,90,10,1009,97
210,2016-04-09,1080.0,0.0,369,1179,7,4,7,13,122,0.0,92,10,1009,100
211,2016-04-09,1140.0,0.0,369,1179,6,4,7,12,122,0.0,93,10,1009,100
212,2016-04-09,1200.0,0.0,369,1179,6,4,6,12,296,0.5,94,9,1009,100
213,2016-04-09,1260.0,0.0,369,1179,6,4,6,11,296,0.7,95,9,1009,100
214,2016-04-09,1320.0,0.0,369,1179,6,4,6,11,296,0.4,96,7,1010,100
215,2016-04-09,1380.0,0.0,369,1179,6,4,6,12,143,0.0,96,4,1010,100
216,2016-04-10,0.0,0.0,367,1180,6,4,6,12,143,0.0,96,2,1010,100
217,2016-04-10,60.0,0.0,367,1180,6,4,6,12,143,0.0,96,4,1010,100
218,2016-04-10,120.0,0.0,367,1180,6,3,6,12,296,0.5,95,7,1010,100
219,2016-04-10,180.0,0.0,367,1180,6,3,6,12,296,0.6,95,9,1010,100
220,2016-04-10,240.0,0.0,367,1180,6,3,6,13,296,0.3,94,9,1011,100
221,2016-04-10,300.0,0.0,367,1180,5,2,5,14,122,0.0,94,10,1011,100
222,2016-04-10,360.0,0.0,367,1180,5,2,5,15,122,0.0,93,10,1012,100
223,2016-04-10,420.0,0.0,367,1180,5,2,5,14,122,0.0,93,10,1012,100
224,2016-04-10,480.0,0.0,367,1180,6,3,6,14,122,0.0,93,10,1012,100
225,2016-04-10,540.0,0.0,367,1180,6,3,6,13,122,0.0,93,10,1013,100
226,2016-04-10,600.0,0.0,367,1180,6,3,6,13,122,0.0,92,10,1013,100
227,2016-04-10,660.0,0.0,367,1180,6,3,6,13,122,0.0,92,10,1013,100
228,2016-04-10,720.0,0.0,367,1180,6,3,6,13,122,0.0,91,10,1014,100
229,2016-04-10,780.0,0.0,367,1180,6,3,6,13,122,0.0,92,7,1014,100
230,2016-04-10,840.0,0.0,367,1180,6,4,6,12,266,0.2,93,5,1014,100
231,2016-04-10,900.0,0.0,367,1180,6,4,6,12,266,0.2,94,2,1014,100
232,2016-04-10,960.0,0.0,367,1180,6,4,6,11,266,0.1,94,2,1014,100
233,2016-04-10,1020.0,0.0,367,1180,6,4,6,10,143,0.0,95,2,1015,100
234,2016-04-10,1080.0,0.0,367,1180,6,4,6,9,143,0.0,95,2,1015,100
235,2016-04-10,1140.0,0.0,367,1180,6,4,6,9,143,0.0,95,2,1015,100
236,2016-04-10,1200.0,0.0,367,1180,6,4,6,8,266,0.1,96,2,1015,100
237,2016-04-10,1260.0,0.0,367,1180,6,5,6,8,266,0.1,96,2,1015,100
238,2016-04-10,1320.0,0.0,367,1180,6,5,6,7,266,0.0,96,2,1016,100
239,2016-04-10,1380.0,0.0,367,1180,6,5,6,6,143,0.0,96,2,1016,100
240,2016-04-11,0.0,0.0,365,1182,6,5,6,6,143,0.0,97,2,1016,100
241,2016-04-11,60.0,0.0,365,1182,6,5,6,6,143,0.0,97,1,1016,100
242,2016-04-11,120.0,0.0,365,1182,6,5,6,6,248,0.0,97,1,1016,100
243,2016-04-11,180.0,0.0,365,1182,6,6,7,6,248,0.0,98,0,1016,100
244,2016-04-11,240.0,0.0,365,1182,6,6,7,7,248,0.0,96,3,1016,100
245,2016-04-11,300.0,0.0,365,1182,7,6,7,7,122,0.0,95,7,1016,100
246,2016-04-11,360.0,0.0,365,1182,7,6,7,8,122,0.0,94,10,1016,100
247,2016-04-11,420.0,0.0,365,1182,8,7,8,8,122,0.0,90,10,1016,100
248,2016-04-11,480.0,0.0,365,1182,9,8,9,7,122,0.0,86,10,1016,100
249,2016-04-11,540.0,0.0,365,1182,10,9,10,6,122,0.0,83,10,1016,100
250,2016-04-11,600.0,0.0,365,1182,11,11,11,6,122,0.0,76,10,1016,95
251,2016-04-11,660.0,0.0,365,1182,12,12,12,6,119,0.0,69,10,1016,90
252,2016-04-11,720.0,0.0,365,1182,13,13,13,5,119,0.0,63,10,1016,84
253,2016-04-11,780.0,0.0,365,1182,14,14,14,5,119,0.0,61,10,1015,76
254,2016-04-11,840.0,0.0,365,1182,14,15,15,5,116,0.0,59,10,1015,68
255,2016-04-11,900.0,0.0,365,1182,15,16,16,5,116,0.0,58,10,1014,59
256,2016-04-11,960.0,0.0,365,1182,13,14,14,4,116,0.0,66,10,1014,62
257,2016-04-11,1020.0,0.0,365,1182,11,12,12,3,119,0.0,75,10,1014,65
258,2016-04-11,1080.0,0.0,365,1182,9,10,10,1,119,0.0,83,10,1015,67
259,2016-04-11,1140.0,0.0,365,1182,9,9,10,3,119,0.0,83,10,1014,66
260,2016-04-11,1200.0,0.0,365,1182,9,9,10,4,119,0.0,82,10,1014,65
261,2016-04-11,1260.0,0.0,365,1182,9,9,10,5,119,0.0,82,10,1014,63
262,2016-04-11,1320.0,0.0,365,1182,9,9,9,5,119,0.0,85,10,1014,65
263,2016-04-11,1380.0,0.0,365,1182,8,8,9,4,119,0.0,88,10,1014,66
264,2016-04-12,0.0,0.0,363,1184,8,8,8,4,119,0.0,92,10,1014,68
265,2016-04-12,60.0,0.0,363,1184,7,7,8,4,119,0.0,92,10,1014,62
266,2016-04-12,120.0,0.0,363,1184,7,7,7,4,116,0.0,93,10,1013,57
267,2016-04-12,180.0,0.0,363,1184,6,6,7,4,116,0.0,93,10,1013,51
268,2016-04-12,240.0,0.0,363,1184,7,8,8,4,116,0.0,88,10,1013,56
269,2016-04-12,300.0,0.0,363,1184,9,9,10,3,119,0.0,82,10,1013,61
270,2016-04-12,360.0,0.0,363,1184,10,11,11,2,119,0.0,77,10,1012,66
271,2016-04-12,420.0,0.0,363,1184,12,13,13,2,119,0.0,72,10,1012,71
272,2016-04-12,480.0,0.0,363,1184,14,14,14,2,119,0.0,67,10,1012,76
273,2016-04-12,540.0,0.0,363,1184,15,16,16,2,119,0.0,62,10,1011,80
274,2016-04-12,600.0,0.0,363,1184,15,15,15,4,119,0.0,64,10,1011,87
275,2016-04-12,660.0,0.0,363,1184,14,14,15,6,122,0.0,65,10,1011,93
276,2016-04-12,720.0,0.0,363,1184,14,14,14,8,122,0.0,67,10,1011,100
277,2016-04-12,780.0,0.0,363,1184,14,14,14,7,122,0.0,67,10,1011,87
278,2016-04-12,840.0,0.0,363,1184,14,14,14,6,116,0.0,67,10,1011,74
279,2016-04-12,900.0,0.0,363,1184,14,14,14,5,116,0.0,68,10,1010,61
280,2016-04-12,960.0,0.0,363,1184,13,13,13,5,116,0.0,74,10,1010,70
281,2016-04-12,1020.0,0.0,363,1184,12,12,12,4,119,0.0,79,10,1010,79
282,2016-04-12,1080.0,0.0,363,1184,10,11,11,3,119,0.0,85,10,1010,87
283,2016-04-12,1140.0,0.0,363,1184,9,9,10,4,119,0.0,84,10,1013,74
284,2016-04-12,1200.0,0.0,363,1184,8,8,9,5,119,0.0,83,10,1016,60
285,2016-04-12,1260.0,0.0,363,1184,7,6,8,6,119,0.0,82,10,1019,46
286,2016-04-12,1320.0,0.0,363,1184,7,6,7,8,119,0.0,84,9,1016,39
287,2016-04-12,1380.0,0.0,363,1184,7,5,7,10,116,0.0,85,8,1014,32
288,2016-04-13,0.0,0.0,361,1185,7,5,7,12,116,0.0,86,7,1011,25
289,2016-04-13,60.0,0.0,361,1185,6,4,7,12,116,0.0,87,7,1011,44
290,2016-04-13,120.0,0.0,361,1185,6,4,6,12,176,0.0,87,7,1011,62
291,2016-04-13,180.0,0.0,361,1185,6,4,6,12,176,0.0,88,7,1011,81
292,2016-04-13,240.0,0.0,361,1185,6,4,7,12,176,0.0,85,8,1011,72
293,2016-04-13,300.0,0.0,361,1185,7,5,7,13,119,0.0,82,9,1011,63
294,2016-04-13,360.0,0.0,361,1185,8,6,8,13,119,0.0,79,10,1011,55
295,2016-04-13,420.0,0.0,361,1185,10,8,10,14,119,0.0,73,9,1011,54
296,2016-04-13,480.0,0.0,361,1185,11,9,11,15,176,0.1,68,9,1011,53
297,2016-04-13,540.0,0.0,361,1185,13,11,13,16,176,0.1,62,8,1011,52
298,2016-04-13,600.0,0.0,361,1185,13,12,13,17,176,0.0,58,9,1011,56
299,2016-04-13,660.0,0.0,361,1185,14,13,14,17,119,0.0,55,9,1011,60
300,2016-04-13,720.0,0.0,361,1185,14,14,14,17,119,0.0,51,10,1012,64
301,2016-04-13,780.0,0.0,361,1185,14,13,14,17,119,0.0,52,10,1011,70
302,2016-04-13,840.0,0.0,361,1185,14,13,14,17,176,0.0,53,10,1011,77
303,2016-04-13,900.0,0.0,361,1185,14,13,14,16,176,0.0,53,10,1011,84
304,2016-04-13,960.0,0.0,361,1185,12,11,12,14,176,0.0,61,10,1012,68
