,date,time,timestamp,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
0,2016-06-01,0.0,1464732000.0,0.0,282,1258,15,15,16,10,176,0.0,74,9,1013,71
1,2016-06-01,60.0,1464735600.0,0.0,282,1258,16,16,16,10,176,0.0,73,9,1013,69
2,2016-06-01,120.0,1464739200.0,0.0,282,1258,16,16,16,10,176,0.0,72,9,1013,68
3,2016-06-01,180.0,1464742800.0,0.0,282,1258,17,16,17,10,176,0.0,70,9,1013,66
4,2016-06-01,240.0,1464746400.0,0.0,282,1258,17,17,17,10,176,0.0,69,9,1013,64
5,2016-06-01,300.0,1464750000.0,0.0,282,1258,18,18,18,10,176,0.0,67,9,1013,62
6,2016-06-01,360.0,1464753600.0,0.0,282,1258,18,18,18,11,176,0.0,66,9,1013,60
7,2016-06-01,420.0,1464757200.0,0.0,282,1258,19,19,19,11,176,0.0,63,10,1013,56
8,2016-06-01,480.0,1464760800.0,0.0,282,1258,20,20,20,11,176,0.0,60,10,1013,53
9,2016-06-01,540.0,1464764400.0,0.0,282,1258,21,21,21,11,176,0.0,58,10,1012,49
10,2016-06-01,600.0,1464768000.0,0.0,282,1258,23,23,23,12,176,0.0,52,10,1012,42
11,2016-06-01,660.0,1464771600.0,0.0,282,1258,24,25,25,12,116,0.0,47,10,1012,35
12,2016-06-01,720.0,1464775200.0,0.0,282,1258,26,26,26,13,116,0.0,42,10,1012,28
13,2016-06-01,780.0,1464778800.0,0.0,282,1258,26,26,26,13,116,0.0,43,10,1011,26
14,2016-06-01,840.0,1464782400.0,0.0,282,1258,26,26,26,13,113,0.0,44,10,1011,25
15,2016-06-01,900.0,1464786000.0,0.0,282,1258,25,26,26,13,113,0.0,46,10,1011,24
16,2016-06-01,960.0,1464789600.0,0.0,282,1258,23,24,24,11,113,0.0,58,10,1011,20
17,2016-06-01,1020.0,1464793200.0,0.0,282,1258,21,22,22,9,113,0.0,71,10,1012,17
18,2016-06-01,1080.0,1464796800.0,0.0,282,1258,19,20,20,6,113,0.0,83,10,1012,14
19,2016-06-01,1140.0,1464800400.0,0.0,282,1258,18,19,19,6,113,0.0,86,10,1012,17
20,2016-06-01,1200.0,1464804000.0,0.0,282,1258,17,17,17,6,176,0.2,90,9,1012,21
21,2016-06-01,1260.0,1464807600.0,0.0,282,1258,15,16,16,5,176,0.2,93,9,1012,24
22,2016-06-01,1320.0,1464811200.0,0.0,282,1258,15,15,15,7,176,0.1,93,9,1011,24
23,2016-06-01,1380.0,1464814800.0,0.0,282,1258,15,15,15,8,113,0.0,93,10,1011,24
24,2016-06-02,0.0,1464818400.0,0.0,281,1259,15,14,15,10,113,0.0,93,10,1011,23
25,2016-06-02,60.0,1464822000.0,0.0,281,1259,14,14,14,9,113,0.0,94,10,1011,22
26,2016-06-02,120.0,1464825600.0,0.0,281,1259,14,14,14,8,176,0.1,94,9,1011,21
27,2016-06-02,180.0,1464829200.0,0.0,281,1259,13,14,14,7,176,0.1,94,9,1011,20
28,2016-06-02,240.0,1464832800.0,0.0,281,1259,15,15,15,7,176,0.1,90,9,1011,18
29,2016-06-02,300.0,1464836400.0,0.0,281,1259,16,17,17,8,176,0.1,86,9,1011,17
30,2016-06-02,360.0,1464840000.0,0.0,281,1259,18,18,18,8,176,0.1,82,9,1011,15
31,2016-06-02,420.0,1464843600.0,0.0,281,1259,19,19,19,9,176,0.1,75,9,1011,22
32,2016-06-02,480.0,1464847200.0,0.0,281,1259,20,20,21,10,176,0.0,69,9,1011,29
33,2016-06-02,540.0,1464850800.0,0.0,281,1259,21,21,22,11,176,0.1,62,10,1011,36
34,2016-06-02,600.0,1464854400.0,0.0,281,1259,22,23,23,12,176,0.0,56,10,1011,42
35,2016-06-02,660.0,1464858000.0,0.0,281,1259,23,24,24,13,116,0.0,50,10,1011,49
36,2016-06-02,720.0,1464861600.0,0.0,281,1259,24,25,25,14,116,0.0,43,10,1011,56
37,2016-06-02,780.0,1464865200.0,0.0,281,1259,24,25,25,15,116,0.0,47,10,1011,62
38,2016-06-02,840.0,1464868800.0,0.0,281,1259,23,25,25,15,119,0.0,50,10,1011,68
39,2016-06-02,900.0,1464872400.0,0.0,281,1259,22,22,25,16,119,0.0,54,10,1011,74
40,2016-06-02,960.0,1464876000.0,0.0,281,1259,20,21,22,12,119,0.0,62,10,1012,83
41,2016-06-02,1020.0,1464879600.0,0.0,281,1259,19,19,20,8,122,0.0,71,10,1012,91
42,2016-06-02,1080.0,1464883200.0,0.0,281,1259,17,18,18,4,122,0.0,79,10,1012,100
43,2016-06-02,1140.0,1464886800.0,0.0,281,1259,17,17,17,5,122,0.0,84,10,1012,97
44,2016-06-02,1200.0,1464890400.0,0.0,281,1259,16,16,16,6,296,0.4,89,9,1012,95
