,date,time,totalSnow_cm,sunrise,sunset,tempC,FeelsLikeC,HeatIndexC,windspeedKmph,weatherCode,precipMM,humidity,visibility,pressure,cloudcover
34,2016-10-02,600.0,0.0,414,1107,18,19,19,8,116,0.0,67,10,1014,47
35,2016-10-02,660.0,0.0,414,1107,19,19,19,9,116,0.0,63,10,1014,41
36,2016-10-02,720.0,0.0,414,1107,19,19,19,10,116,0.0,60,10,1014,35
37,2016-10-02,780.0,0.0,414,1107,18,18,18,10,116,0.0,64,7,1015,49
38,2016-10-02,840.0,0.0,414,1107,17,17,17,10,266,0.1,67,5,1015,63
39,2016-10-02,900.0,0.0,414,1107,16,17,17,9,266,0.1,71,2,1015,78
40,2016-10-02,960.0,0.0,414,1107,16,16,16,9,266,0.1,75,5,1015,85
41,2016-10-02,1020.0,0.0,414,1107,15,15,15,9,122,0.0,79,7,1015,93
42,2016-10-02,1080.0,0.0,414,1107,14,14,15,8,122,0.0,83,10,1015,100
43,2016-10-02,1140.0,0.0,414,1107,14,14,14,8,122,0.0,84,10,1016,93
44,2016-10-02,1200.0,0.0,414,1107,14,14,14,8,119,0.0,86,10,1016,87
45,2016-10-02,1260.0,0.0,414,1107,14,13,14,8,119,0.0,87,10,1017,80
46,2016-10-02,1320.0,0.0,414,1107,14,14,14,7,119,0.0,89,10,1017,84
47,2016-10-02,1380.0,0.0,414,1107,13,14,14,6,122,0.0,91,10,1017,89
48,2016-10-03,0.0,0.0,416,1104,13,14,14,5,122,0.0,93,10,1017,93
49,2016-10-03,60.0,0.0,416,1104,13,13,13,6,122,0.0,93,8,1018,84
50,2016-10-03,120.0,0.0,416,1104,13,13,13,7,263,0.2,93,7,1018,74
51,2016-10-03,180.0,0.0,416,1104,13,13,13,7,263,0.3,93,5,1018,64
52,2016-10-03,240.0,0.0,416,1104,12,12,13,8,263,0.1,91,7,1018,76
53,2016-10-03,300.0,0.0,416,1104,12,12,12,8,122,0.0,90,8,1019,88
54,2016-10-03,360.0,0.0,416,1104,12,11,12,9,122,0.0,89,10,1019,99
55,2016-10-03,420.0,0.0,416,1104,12,12,12,9,122,0.0,86,10,1020,100
56,2016-10-03,480.0,0.0,416,1104,13,12,13,8,122,0.0,84,10,1020,100
57,2016-10-03,540.0,0.0,416,1104,13,12,13,8,122,0.0,82,10,1020,100
58,2016-10-03,600.0,0.0,416,1104,13,12,13,9,122,0.0,81,10,1020,95
59,2016-10-03,660.0,0.0,416,1104,13,12,13,9,119,0.0,80,10,1021,89
60,2016-10-03,720.0,0.0,416,1104,13,12,13,10,119,0.0,79,10,1021,84
61,2016-10-03,780.0,0.0,416,1104,13,12,13,10,119,0.0,82,10,1021,89
62,2016-10-03,840.0,0.0,416,1104,12,12,12,9,122,0.0,84,10,1021,95
63,2016-10-03,900.0,0.0,416,1104,12,11,12,9,122,0.0,86,10,1021,100
64,2016-10-03,960.0,0.0,416,1104,11,10,12,10,122,0.0,88,10,1021,89
65,2016-10-03,1020.0,0.0,416,1104,11,10,11,12,119,0.0,90,10,1021,77
66,2016-10-03,1080.0,0.0,416,1104,11,9,11,14,119,0.0,92,10,1021,66
67,2016-10-03,1140.0,0.0,416,1104,11,9,11,15,119,0.0,93,10,1021,77
68,2016-10-03,1200.0,0.0,416,1104,11,8,11,17,122,0.0,93,10,1021,89
69,2016-10-03,1260.0,0.0,416,1104,10,8,11,18,122,0.0,94,10,1021,100
70,2016-10-03,1320.0,0.0,416,1104,11,9,11,18,122,0.0,95,10,1021,100
71,2016-10-03,1380.0,0.0,416,1104,12,10,12,18,200,0.0,96,9,1021,100
72,2016-10-04,0.0,0.0,418,1102,12,10,12,18,200,0.0,97,9,1020,100
73,2016-10-04,60.0,0.0,418,1102,12,10,12,21,200,0.0,95,7,1021,100
74,2016-10-04,120.0,0.0,418,1102,12,10,13,23,266,0.2,94,4,1021,100
75,2016-10-04,180.0,0.0,418,1102,13,10,13,25,266,0.2,92,2,1021,100
76,2016-10-04,240.0,0.0,418,1102,12,10,12,22,266,0.1,92,5,1021,100
77,2016-10-04,300.0,0.0,418,1102,11,9,11,19,122,0.0,91,7,1022,100
78,2016-10-04,360.0,0.0,418,1102,11,9,11,15,122,0.0,90,10,1023,100
79,2016-10-04,420.0,0.0,418,1102,11,9,11,18,122,0.0,87,10,1024,91
80,2016-10-04,480.0,0.0,418,1102,11,8,11,21,119,0.0,85,10,1025,82
81,2016-10-04,540.0,0.0,418,1102,11,8,11,23,119,0.0,82,10,1026,73
82,2016-10-04,600.0,0.0,418,1102,12,9,12,23,119,0.0,72,10,1026,49
83,2016-10-04,660.0,0.0,418,1102,13,11,13,22,113,0.0,62,10,1026,26
84,2016-10-04,720.0,0.0,418,1102,14,12,14,22,113,0.0,52,10,1027,2
85,2016-10-04,780.0,0.0,418,1102,13,12,13,21,113,0.0,52,10,1027,1
86,2016-10-04,840.0,0.0,418,1102,13,11,13,21,113,0.0,51,10,1027,1
87,2016-10-04,900.0,0.0,418,1102,13,11,13,21,113,0.0,51,10,1027,0
88,2016-10-04,960.0,0.0,418,1102,11,9,11,18,113,0.0,57,10,1028,0
89,2016-10-04,1020.0,0.0,418,1102,10,8,10,15,113,0.0,62,10,1029,0
90,2016-10-04,1080.0,0.0,418,1102,8,7,9,12,113,0.0,68,10,1029,0
91,2016-10-04,1140.0,0.0,418,1102,8,6,8,14,113,0.0,70,10,1029,1
92,2016-10-04,1200.0,0.0,418,1102,8,5,8,15,113,0.0,72,10,1030,1
93,2016-10-04,1260.0,0.0,418,1102,8,5,8,16,113,0.0,74,10,1030,2
94,2016-10-04,1320.0,0.0,418,1102,7,4,7,16,113,0.0,75,10,1030,3
95,2016-10-04,1380.0,0.0,418,1102,6,3,6,15,113,0.0,77,10,1029,4
96,2016-10-05,0.0,0.0,419,1100,6,3,6,15,113,0.0,78,10,1029,5
97,2016-10-05,60.0,0.0,419,1100,6,3,6,14,113,0.0,79,10,1029,15
98,2016-10-05,120.0,0.0,419,1100,5,2,5,14,116,0.0,81,10,1029,26
99,2016-10-05,180.0,0.0,419,1100,5,2,5,13,116,0.0,82,10,1028,37
100,2016-10-05,240.0,0.0,419,1100,5,3,5,13,116,0.0,83,10,1028,58
101,2016-10-05,300.0,0.0,419,1100,6,3,6,13,122,0.0,83,10,1027,79
102,2016-10-05,360.0,0.0,419,1100,6,3,6,13,122,0.0,84,10,1026,100
103,2016-10-05,420.0,0.0,419,1100,6,3,7,16,122,0.0,85,10,1026,100
104,2016-10-05,480.0,0.0,419,1100,7,3,7,20,122,0.0,86,10,1025,100
105,2016-10-05,540.0,0.0,419,1100,7,3,7,23,122,0.0,87,10,1025,100
106,2016-10-05,600.0,0.0,419,1100,7,4,7,21,122,0.0,88,10,1024,100
107,2016-10-05,660.0,0.0,419,1100,7,4,7,20,122,0.0,89,10,1023,100
108,2016-10-05,720.0,0.0,419,1100,7,4,7,19,122,0.0,90,10,1022,100
109,2016-10-05,780.0,0.0,419,1100,7,4,7,18,122,0.0,90,10,1021,100
110,2016-10-05,840.0,0.0,419,1100,7,4,7,18,122,0.0,91,10,1021,100
111,2016-10-05,900.0,0.0,419,1100,7,4,7,17,122,0.0,91,10,1020,100
112,2016-10-05,960.0,0.0,419,1100,7,4,7,17,122,0.0,91,10,1019,100
113,2016-10-05,1020.0,0.0,419,1100,6,3,6,16,122,0.0,91,10,1019,100
114,2016-10-05,1080.0,0.0,419,1100,6,3,6,16,122,0.0,91,10,1019,100
115,2016-10-05,1140.0,0.0,419,1100,6,3,6,16,122,0.0,93,10,1018,100
116,2016-10-05,1200.0,0.0,419,1100,6,3,6,16,296,0.4,94,9,1017,100
117,2016-10-05,1260.0,0.0,419,1100,6,3,6,16,296,0.5,95,9,1017,100
118,2016-10-05,1320.0,0.0,419,1100,6,3,6,16,296,0.3,94,9,1016,100
119,2016-10-05,1380.0,0.0,419,1100,6,3,6,16,122,0.0,94,10,1016,100
120,2016-10-06,0.0,0.0,421,1098,6,3,6,15,122,0.0,93,10,1015,100
121,2016-10-06,60.0,0.0,421,1098,6,3,6,15,122,0.0,94,10,1015,100
122,2016-10-06,120.0,0.0,421,1098,6,3,6,15,122,0.0,95,10,1015,100
123,2016-10-06,180.0,0.0,421,1098,6,3,6,15,122,0.0,95,10,1015,100
124,2016-10-06,240.0,0.0,421,1098,6,4,6,15,122,0.0,94,10,1015,100
125,2016-10-06,300.0,0.0,421,1098,6,4,6,15,122,0.0,94,10,1015,100
126,2016-10-06,360.0,0.0,421,1098,6,4,7,14,122,0.0,93,10,1015,100
127,2016-10-06,420.0,0.0,421,1098,7,4,7,14,122,0.0,92,10,1015,100
128,2016-10-06,480.0,0.0,421,1098,7,5,7,15,122,0.0,91,10,1016,100
129,2016-10-06,540.0,0.0,421,1098,8,5,8,15,122,0.0,90,10,1016,100
130,2016-10-06,600.0,0.0,421,1098,8,6,8,14,122,0.0,90,10,1016,100
131,2016-10-06,660.0,0.0,421,1098,8,6,8,13,122,0.0,90,10,1016,100
132,2016-10-06,720.0,0.0,421,1098,8,6,8,13,122,0.0,91,10,1015,100
133,2016-10-06,780.0,0.0,421,1098,8,6,8,12,122,0.0,92,10,1016,100
134,2016-10-06,840.0,0.0,421,1098,8,6,8,10,296,0.8,93,9,1016,100
135,2016-10-06,900.0,0.0,421,1098,8,6,8,9,296,1.0,94,9,1016,100
136,2016-10-06,960.0,0.0,421,1098,7,6,7,8,296,0.5,95,6,1016,100
137,2016-10-06,1020.0,0.0,421,1098,7,6,7,7,248,0.0,96,3,1017,100
138,2016-10-06,1080.0,0.0,421,1098,6,6,7,6,248,0.0,97,0,1017,100
139,2016-10-06,1140.0,0.0,421,1098,6,5,6,6,248,0.0,97,1,1018,71
140,2016-10-06,1200.0,0.0,421,1098,5,4,6,6,143,0.0,96,1,1018,42
141,2016-10-06,1260.0,0.0,421,1098,4,4,5,6,143,0.0,96,2,1018,13
142,2016-10-06,1320.0,0.0,421,1098,4,3,5,6,143,0.0,96,2,1018,10
143,2016-10-06,1380.0,0.0,421,1098,4,3,5,6,143,0.0,95,2,1019,8
144,2016-10-07,0.0,0.0,423,1096,3,3,4,5,143,0.0,94,2,1019,6
145,2016-10-07,60.0,0.0,423,1096,3,3,4,5,143,0.0,94,5,1019,6
146,2016-10-07,120.0,0.0,423,1096,3,3,4,5,113,0.0,94,7,1019,6
147,2016-10-07,180.0,0.0,423,1096,3,3,4,4,113,0.0,93,10,1019,6
148,2016-10-07,240.0,0.0,423,1096,3,4,5,4,113,0.0,90,10,1019,8
149,2016-10-07,300.0,0.0,423,1096,4,5,5,4,113,0.0,87,10,1020,10
150,2016-10-07,360.0,0.0,423,1096,4,5,6,4,113,0.0,84,10,1020,13
151,2016-10-07,420.0,0.0,423,1096,6,7,7,3,113,0.0,79,10,1020,12
152,2016-10-07,480.0,0.0,423,1096,8,9,9,3,113,0.0,75,10,1020,11
153,2016-10-07,540.0,0.0,423,1096,9,10,10,2,113,0.0,70,10,1019,10
154,2016-10-07,600.0,0.0,423,1096,10,10,11,3,113,0.0,67,10,1019,31
155,2016-10-07,660.0,0.0,423,1096,10,11,11,4,119,0.0,64,10,1019,52
156,2016-10-07,720.0,0.0,423,1096,11,11,11,5,119,0.0,61,10,1019,72
157,2016-10-07,780.0,0.0,423,1096,11,11,11,6,119,0.0,61,10,1019,59
158,2016-10-07,840.0,0.0,423,1096,11,11,11,6,116,0.0,62,10,1018,46
159,2016-10-07,900.0,0.0,423,1096,10,10,11,6,116,0.0,63,10,1018,32
160,2016-10-07,960.0,0.0,423,1096,9,9,10,6,116,0.0,66,10,1018,55
161,2016-10-07,1020.0,0.0,423,1096,9,8,9,6,122,0.0,69,10,1018,77
162,2016-10-07,1080.0,0.0,423,1096,8,7,8,6,122,0.0,73,10,1018,100
163,2016-10-07,1140.0,0.0,423,1096,8,7,8,7,122,0.0,73,10,1018,99
164,2016-10-07,1200.0,0.0,423,1096,8,6,8,8,122,0.0,73,10,1018,98
165,2016-10-07,1260.0,0.0,423,1096,8,6,8,9,122,0.0,74,10,1018,97
166,2016-10-07,1320.0,0.0,423,1096,7,6,8,9,122,0.0,78,10,1018,98
167,2016-10-07,1380.0,0.0,423,1096,7,6,8,9,122,0.0,81,10,1017,99
168,2016-10-08,0.0,0.0,424,1093,7,6,7,9,122,0.0,85,10,1017,100
169,2016-10-08,60.0,0.0,424,1093,7,6,7,9,122,0.0,88,10,1017,100
170,2016-10-08,120.0,0.0,424,1093,7,6,8,8,122,0.0,91,10,1017,100
171,2016-10-08,180.0,0.0,424,1093,7,6,8,8,122,0.1,93,10,1017,100
172,2016-10-08,240.0,0.0,424,1093,7,6,8,9,122,0.0,93,10,1017,100
173,2016-10-08,300.0,0.0,424,1093,7,6,8,9,122,0.0,93,10,1017,100
174,2016-10-08,360.0,0.0,424,1093,7,6,8,10,122,0.0,93,10,1017,100
175,2016-10-08,420.0,0.0,424,1093,8,6,8,11,122,0.0,91,7,1018,100
176,2016-10-08,480.0,0.0,424,1093,8,6,8,11,266,0.2,90,5,1018,100
177,2016-10-08,540.0,0.0,424,1093,8,7,8,11,266,0.2,88,2,1018,100
178,2016-10-08,600.0,0.0,424,1093,9,7,9,10,266,0.1,86,5,1019,100
179,2016-10-08,660.0,0.0,424,1093,9,7,9,9,122,0.0,84,7,1019,100
180,2016-10-08,720.0,0.0,424,1093,9,8,9,8,122,0.0,82,10,1019,100
181,2016-10-08,780.0,0.0,424,1093,9,8,9,7,122,0.0,83,7,1019,98
182,2016-10-08,840.0,0.0,424,1093,9,8,9,7,266,0.1,83,5,1020,96
183,2016-10-08,900.0,0.0,424,1093,9,9,9,6,266,0.1,84,2,1020,94
184,2016-10-08,960.0,0.0,424,1093,8,8,9,5,266,0.0,86,5,1020,96
185,2016-10-08,1020.0,0.0,424,1093,8,8,8,3,122,0.0,88,7,1020,98
186,2016-10-08,1080.0,0.0,424,1093,7,8,8,2,122,0.0,90,10,1021,100
187,2016-10-08,1140.0,0.0,424,1093,7,7,8,4,122,0.0,91,10,1021,97
188,2016-10-08,1200.0,0.0,424,1093,7,7,8,5,122,0.0,92,10,1021,94
189,2016-10-08,1260.0,0.0,424,1093,8,7,8,6,122,0.0,93,10,1021,91
190,2016-10-08,1320.0,0.0,424,1093,7,6,8,7,122,0.0,94,7,1021,94
191,2016-10-08,1380.0,0.0,424,1093,7,6,8,8,143,0.0,94,5,1021,97
192,2016-10-09,0.0,0.0,426,1091,7,6,7,8,143,0.0,94,2,1021,100
193,2016-10-09,60.0,0.0,426,1091,7,6,7,9,143,0.0,95,2,1020,100
194,2016-10-09,120.0,0.0,426,1091,7,6,7,9,143,0.0,95,2,1020,100
195,2016-10-09,180.0,0.0,426,1091,7,5,7,10,143,0.0,95,2,1020,100
196,2016-10-09,240.0,0.0,426,1091,7,5,7,10,143,0.0,94,5,1020,100
197,2016-10-09,300.0,0.0,426,1091,7,5,7,11,122,0.0,93,7,1020,100
198,2016-10-09,360.0,0.0,426,1091,7,5,7,11,122,0.0,92,10,1020,100
199,2016-10-09,420.0,0.0,426,1091,8,6,8,11,122,0.0,91,10,1021,100
200,2016-10-09,480.0,0.0,426,1091,8,7,8,10,122,0.0,89,10,1021,100
201,2016-10-09,540.0,0.0,426,1091,9,7,9,10,122,0.0,88,10,1021,100
202,2016-10-09,600.0,0.0,426,1091,9,8,10,10,122,0.0,86,10,1022,100
203,2016-10-09,660.0,0.0,426,1091,10,9,10,11,122,0.0,83,10,1022,100
204,2016-10-09,720.0,0.0,426,1091,11,9,11,11,122,0.0,81,10,1022,100
205,2016-10-09,780.0,0.0,426,1091,10,9,10,11,122,0.0,84,10,1022,100
206,2016-10-09,840.0,0.0,426,1091,10,9,10,11,353,0.2,86,10,1022,99
207,2016-10-09,900.0,0.0,426,1091,10,8,10,10,353,0.2,89,10,1023,99
208,2016-10-09,960.0,0.0,426,1091,9,8,9,11,353,0.1,90,10,1023,99
209,2016-10-09,1020.0,0.0,426,1091,9,7,9,11,122,0.0,91,10,1023,100
210,2016-10-09,1080.0,0.0,426,1091,8,7,9,11,122,0.0,92,10,1024,100
211,2016-10-09,1140.0,0.0,426,1091,8,7,8,11,122,0.0,92,10,1024,100
212,2016-10-09,1200.0,0.0,426,1091,8,6,8,11,122,0.0,92,10,1024,100
213,2016-10-09,1260.0,0.0,426,1091,8,6,8,11,122,0.0,92,10,1024,100
214,2016-10-09,1320.0,0.0,426,1091,8,6,8,10,122,0.0,94,7,1024,100
215,2016-10-09,1380.0,0.0,426,1091,7,5,7,9,248,0.0,96,3,1024,100
216,2016-10-10,0.0,0.0,428,1089,6,5,7,8,248,0.0,98,0,1025,100
217,2016-10-10,60.0,0.0,428,1089,6,4,6,8,248,0.0,98,0,1024,100
218,2016-10-10,120.0,0.0,428,1089,5,4,6,8,248,0.0,98,0,1024,100
219,2016-10-10,180.0,0.0,428,1089,5,4,5,8,248,0.0,99,0,1024,100
220,2016-10-10,240.0,0.0,428,1089,5,4,6,8,248,0.0,98,0,1024,100
221,2016-10-10,300.0,0.0,428,1089,6,4,6,8,248,0.0,98,0,1024,100
222,2016-10-10,360.0,0.0,428,1089,6,5,6,8,248,0.0,97,0,1025,100
223,2016-10-10,420.0,0.0,428,1089,7,6,8,8,248,0.0,91,3,1024,90
224,2016-10-10,480.0,0.0,428,1089,8,7,9,9,119,0.0,85,7,1024,80
225,2016-10-10,540.0,0.0,428,1089,9,8,10,9,119,0.0,79,10,1024,70
226,2016-10-10,600.0,0.0,428,1089,10,9,10,9,119,0.0,76,10,1024,65
227,2016-10-10,660.0,0.0,428,1089,10,9,10,9,116,0.0,74,10,1024,59
228,2016-10-10,720.0,0.0,428,1089,10,10,11,8,116,0.0,71,10,1024,54
229,2016-10-10,780.0,0.0,428,1089,10,10,11,8,116,0.0,72,10,1023,52
230,2016-10-10,840.0,0.0,428,1089,10,10,11,7,116,0.0,73,10,1023,50
231,2016-10-10,900.0,0.0,428,1089,10,10,10,6,116,0.0,73,10,1023,48
232,2016-10-10,960.0,0.0,428,1089,9,9,9,6,116,0.0,79,10,1023,46
233,2016-10-10,1020.0,0.0,428,1089,7,7,8,5,116,0.0,85,10,1023,45
234,2016-10-10,1080.0,0.0,428,1089,6,6,7,4,116,0.0,90,10,1023,43
235,2016-10-10,1140.0,0.0,428,1089,6,6,6,3,116,0.0,92,7,1022,49
236,2016-10-10,1200.0,0.0,428,1089,5,5,5,3,143,0.0,93,5,1022,55
237,2016-10-10,1260.0,0.0,428,1089,4,5,5,2,143,0.0,95,2,1022,60
238,2016-10-10,1320.0,0.0,428,1089,4,4,5,3,143,0.0,95,2,1022,73
239,2016-10-10,1380.0,0.0,428,1089,4,4,5,4,143,0.0,95,2,1022,85
240,2016-10-11,0.0,0.0,429,1087,4,4,5,5,143,0.0,96,2,1022,98
241,2016-10-11,60.0,0.0,429,1087,4,4,5,5,143,0.0,95,5,1021,97
242,2016-10-11,120.0,0.0,429,1087,5,4,5,5,122,0.0,94,7,1021,96
243,2016-10-11,180.0,0.0,429,1087,5,4,5,5,122,0.0,94,10,1020,95
244,2016-10-11,240.0,0.0,429,1087,5,5,5,5,122,0.0,92,10,1020,87
245,2016-10-11,300.0,0.0,429,1087,5,5,6,5,119,0.0,91,10,1020,80
246,2016-10-11,360.0,0.0,429,1087,6,5,6,5,119,0.0,89,10,1020,73
247,2016-10-11,420.0,0.0,429,1087,7,6,7,6,119,0.0,86,10,1020,82
248,2016-10-11,480.0,0.0,429,1087,8,7,8,6,122,0.0,82,10,1020,90
249,2016-10-11,540.0,0.0,429,1087,9,8,9,6,122,0.0,78,10,1019,98
250,2016-10-11,600.0,0.0,429,1087,9,8,9,7,122,0.0,80,10,1019,98
251,2016-10-11,660.0,0.0,429,1087,9,8,9,8,122,0.0,83,10,1019,99
252,2016-10-11,720.0,0.0,429,1087,8,7,9,9,122,0.0,85,10,1019,100
253,2016-10-11,780.0,0.0,429,1087,8,7,8,10,122,0.0,87,7,1019,100
254,2016-10-11,840.0,0.0,429,1087,8,6,8,11,266,0.1,88,5,1018,100
255,2016-10-11,900.0,0.0,429,1087,7,5,8,12,266,0.1,90,2,1018,100
256,2016-10-11,960.0,0.0,429,1087,7,5,7,12,266,0.0,90,5,1019,100
257,2016-10-11,1020.0,0.0,429,1087,7,4,7,13,122,0.0,90,7,1019,100
258,2016-10-11,1080.0,0.0,429,1087,6,4,6,13,122,0.0,90,10,1019,100
259,2016-10-11,1140.0,0.0,429,1087,6,4,6,13,122,0.0,90,10,1019,100
260,2016-10-11,1200.0,0.0,429,1087,6,4,6,13,122,0.0,90,10,1019,100
261,2016-10-11,1260.0,0.0,429,1087,6,4,6,12,122,0.0,90,10,1019,100
262,2016-10-11,1320.0,0.0,429,1087,6,4,6,12,122,0.0,91,10,1019,100
263,2016-10-11,1380.0,0.0,429,1087,6,4,6,11,122,0.0,91,10,1018,100
264,2016-10-12,0.0,0.0,431,1085,6,4,6,11,122,0.0,91,10,1018,100
265,2016-10-12,60.0,0.0,431,1085,6,4,6,11,122,0.0,92,10,1018,100
266,2016-10-12,120.0,0.0,431,1085,6,4,6,12,122,0.0,93,10,1018,100
267,2016-10-12,180.0,0.0,431,1085,6,3,6,12,122,0.0,93,10,1018,100
268,2016-10-12,240.0,0.0,431,1085,6,4,6,12,122,0.0,93,10,1018,100
269,2016-10-12,300.0,0.0,431,1085,6,4,6,12,122,0.0,93,10,1018,100
270,2016-10-12,360.0,0.0,431,1085,6,4,6,12,122,0.0,92,10,1018,100
271,2016-10-12,420.0,0.0,431,1085,7,4,7,13,122,0.0,91,7,1018,100
272,2016-10-12,480.0,0.0,431,1085,7,4,7,14,266,0.1,91,5,1019,100
273,2016-10-12,540.0,0.0,431,1085,7,4,7,15,266,0.1,90,2,1019,100
274,2016-10-12,600.0,0.0,431,1085,7,5,7,15,266,0.0,89,5,1019,100
275,2016-10-12,660.0,0.0,431,1085,8,5,8,15,122,0.0,89,7,1019,100
276,2016-10-12,720.0,0.0,431,1085,8,5,8,15,122,0.0,89,10,1019,100
277,2016-10-12,780.0,0.0,431,1085,8,5,8,14,122,0.0,90,10,1020,100
278,2016-10-12,840.0,0.0,431,1085,8,5,8,14,122,0.0,91,10,1020,100
279,2016-10-12,900.0,0.0,431,1085,7,5,8,13,122,0.0,92,10,1020,100
280,2016-10-12,960.0,0.0,431,1085,7,5,7,13,122,0.0,92,10,1020,100
281,2016-10-12,1020.0,0.0,431,1085,7,5,7,12,122,0.0,93,10,1020,100
282,2016-10-12,1080.0,0.0,431,1085,7,5,7,12,122,0.0,93,10,1020,100
283,2016-10-12,1140.0,0.0,431,1085,7,5,7,12,122,0.0,94,10,1021,100
284,2016-10-12,1200.0,0.0,431,1085,7,5,7,13,296,0.8,94,9,1021,100
285,2016-10-12,1260.0,0.0,431,1085,7,4,7,14,296,1.1,94,9,1021,100
286,2016-10-12,1320.0,0.0,431,1085,7,4,7,14,296,0.5,94,9,1021,100
287,2016-10-12,1380.0,0.0,431,1085,7,4,7,14,122,0.0,94,10,1021,100
288,2016-10-13,0.0,0.0,433,1083,7,4,7,14,122,0.0,94,10,1021,100
289,2016-10-13,60.0,0.0,433,1083,7,4,7,15,122,0.0,94,7,1021,100
290,2016-10-13,120.0,0.0,433,1083,7,4,7,15,266,0.2,93,5,1021,100
291,2016-10-13,180.0,0.0,433,1083,6,3,6,15,266,0.3,93,2,1021,100
292,2016-10-13,240.0,0.0,433,1083,6,4,6,13,266,0.2,93,5,1022,100
293,2016-10-13,300.0,0.0,433,1083,6,4,6,12,122,0.0,93,7,1022,100
294,2016-10-13,360.0,0.0,433,1083,6,4,6,10,122,0.0,93,10,1022,100
295,2016-10-13,420.0,0.0,433,1083,6,4,7,12,122,0.0,90,10,1022,98
296,2016-10-13,480.0,0.0,433,1083,7,4,7,13,122,0.0,87,10,1022,96
297,2016-10-13,540.0,0.0,433,1083,7,4,7,15,122,0.0,84,10,1023,94
298,2016-10-13,600.0,0.0,433,1083,7,5,7,14,122,0.0,82,10,1023,93
299,2016-10-13,660.0,0.0,433,1083,8,5,8,13,122,0.0,80,10,1023,92
300,2016-10-13,720.0,0.0,433,1083,8,6,8,13,122,0.0,78,10,1023,91
301,2016-10-13,780.0,0.0,433,1083,8,6,8,13,122,0.0,79,10,1023,90
302,2016-10-13,840.0,0.0,433,1083,8,6,8,13,122,0.0,79,10,1023,89
303,2016-10-13,900.0,0.0,433,1083,8,5,8,13,122,0.0,79,10,1023,88
304,2016-10-13,960.0,0.0,433,1083,7,5,7,12,122,0.0,81,10,1023,86
